stop_id,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id,stop_url
10205,"Cretin Av & Niles Av","Across from S",  44.925285, -93.192513,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10205
10206,"Cretin Av & Hartford Av","Near side S",  44.923512, -93.192520,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10206
10207,"Cretin Av & Scheffer Av","Near side S",  44.921680, -93.192528,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10207
10208,"Cretin Av & Highland Pkwy","Near side S",  44.919888, -93.192520,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10208
10209,"Cretin Av & Pinehurst Av","Near side S",  44.918980, -93.192520,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10209
1021,"Penn Av S & 53 St W","Near side S",  44.907104, -93.308739,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1021
10218,"Cretin Av & Highland Pkwy","Near side N",  44.919659, -93.192375,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10218
10219,"Cretin Av & Scheffer Av","Near side N",  44.921513, -93.192375,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10219
1022,"Penn Av S & Cromwell Dr","Near side S",  44.906155, -93.308731,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1022
10220,"Cretin Av & Hartford Av","Near side N",  44.923328, -93.192375,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10220
10221,"Cretin Av & Niles Av","Near side N",  44.925179, -93.192375,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10221
10222,"Cretin Av & Randolph Av","Near side N",  44.926952, -93.192390,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10222
10223,"Cretin Av & Palace Av","Near side N",  44.928787, -93.192398,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10223
10224,"Cretin Av & Jefferson Av","Near side N",  44.930622, -93.192406,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10224
10225,"Cretin Av & Stanford Av","Near side N",  44.932426, -93.192383,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10225
10226,"Cretin Av & St Clair Av","Near side N",  44.934258, -93.192390,"Cretin Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10226
10227,"St Clair Av & Finn St","Near side E",  44.934296, -93.190041,"St Clair Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10227
10228,"St Clair Av & Cleveland Av","Near side E",  44.934307, -93.187523,"St Clair Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10228
1023,"Penn Av S & 54 St W","Near side S",  44.905216, -93.308716,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1023
10231,"7 St W & Ann St","Near side N",  44.936092, -93.114258,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10231
10232,"7 St W & Dousman St","Near side N",  44.937199, -93.112663,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10232
10234,"7 St W & Smith Av","Near side N",  44.939335, -93.109520,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10234
10236,"7 St W & Grand Av","Far side N",  44.941498, -93.106354,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10236
10238,"7 St W & Chestnut St","Near side N",  44.943256, -93.104118,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10238
10239,"7 St E & Bates Av","Near side E",  44.958717, -93.072243,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10239
1024,"Penn Av S & 55 St W","Near side S",  44.903431, -93.308731,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1024
10241,"7 St E & Eichenwald St","Near side E",  44.960087, -93.069450,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10241
10242,"7 St E & Hope St","Near side E",  44.960651, -93.068268,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10242
10245,"Arcade St & Reaney Av","Near side N",  44.963879, -93.065903,"Arcade St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10245
10246,"Arcade St & #855","Across from N",  44.966331, -93.065895,"Arcade St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10246
10247,"Arcade St & York Av","Near side N",  44.968399, -93.065887,"Arcade St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10247
1025,"Penn Av S & 56 St W","Near side S",  44.901615, -93.308739,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1025
1026,"Penn Av S & 57 St W","Across from S",  44.899841, -93.308754,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1026
1027,"Penn Av S & 58 St W","Near side S",  44.898018, -93.308762,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1027
1028,"Penn Av S & Queen Av S","Near side S",  44.897034, -93.308754,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1028
10288,"Arcade St & York Av","Far side S",  44.968353, -93.066124,"Arcade St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10288
10289,"Arcade St & #855","Near side S",  44.966331, -93.066139,"Arcade St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10289
1029,"Penn Av S & 60 St W","Near side S",  44.894424, -93.308746,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1029
10290,"Arcade St & Reaney Av","Near side S",  44.964050, -93.066154,"Arcade St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10290
10291,"Arcade St & Minnehaha Av","Near side S",  44.963150, -93.066093,"Arcade St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10291
10292,"Arcade St & 7 St E","Near side S",  44.962002, -93.066017,"Arcade St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10292
10294,"7 St E & Hope St","Near side W",  44.960899, -93.068199,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10294
10295,"7 ST E & Eichenwald St","Far side W",  44.960209, -93.069618,"7 ST E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10295
10297,"7 St E & Bates Av","Far side W",  44.958847, -93.072411,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10297
103,"Lyndale Av S & 22 St W","Near side S",  44.961010, -93.288086,"Lyndale Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=103
1030,"Penn Av S & 61 St W","Across from S",  44.892647, -93.308754,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1030
1031,"Penn Av S & 62 St S","Near side S",  44.891239, -93.308739,"Penn Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1031
1034,"60 St W & Penn Av S","Near side W",  44.894386, -93.308548,"60 St W",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1034
1035,"Penn Av S & 62 St W","Far side S",  44.890213, -93.308716,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1035
10358,"7 St W & Walnut St","Near side S",  44.942657, -93.105186,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10358
10359,"7 St W & Grand Av","Near side S",  44.941391, -93.106819,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10359
1036,"Penn Av S & 63 St W","Across from S",  44.889011, -93.308723,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1036
10361,"7 St W & Smith Av","Near side S",  44.939735, -93.109253,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10361
10363,"7 St W & Dousman St","Near side S",  44.937611, -93.112404,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10363
10364,"7 St W & Goodhue St","Near side S",  44.936417, -93.114113,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10364
10366,"7 St W & St Clair Av","Near side S",  44.934219, -93.117371,"7 St W",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10366
1037,"Penn Av S & 64 St W","Near side S",  44.887215, -93.308693,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1037
1038,"Penn Av S & 65 St W","Near side S",  44.885422, -93.308716,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1038
10385,"7 St E & Arcade St","Near side E",  44.961754, -93.066017,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10385
10386,"7 St E & Mendota St","Near side E",  44.962894, -93.063667,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10386
1039,"Penn Av S & 66 St W","Near side S",  44.883625, -93.308701,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1039
10395,"7 St E & Johnson Pkwy","Near side E",  44.966660, -93.045143,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10395
10396,"7 St E & Clarence St","Near side E",  44.966660, -93.043816,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10396
10397,"7 St E & Birmingham St","Far side E",  44.966671, -93.040207,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10397
10398,"7 ST E & #1467","Across from E",  44.966667, -93.037903,"7 ST E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10398
10399,"7 St E & Hazelwood St","Near side E",  44.966660, -93.035675,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10399
104,"Lyndale Av S & 24 St W","Near side S",  44.959217, -93.288101,"Lyndale Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=104
1040,"Penn Av S & 67 St W","Near side S",  44.881798, -93.308701,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1040
10400,"7 St E & Germain St","Near side E",  44.966652, -93.033073,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10400
10401,"7 St E & Kennard St","Near side E",  44.966648, -93.030525,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10401
10402,"7 St E & Flandrau St","Near side E",  44.966656, -93.027977,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10402
10403,"7 St E & White Bear Av","Near side E",  44.966637, -93.025429,"7 St E",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10403
10404,"White Bear Av & Stillwater Av","Near side N",  44.967632, -93.025223,"White Bear Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10404
10405,"White Bear Av & York Av","Near side N",  44.968685, -93.025208,"White Bear Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10405
10407,"White Bear Av & Case Av","Near side N",  44.970181, -93.025208,"White Bear Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10407
10409,"White Bear Av & Ames Av","Near side N",  44.972019, -93.025230,"White Bear Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10409
1041,"Penn Av S & 68 St W","Near side S",  44.880028, -93.308701,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1041
10410,"White Bear Av & Hazel Park Jr Hi","Near side N",  44.975590, -93.025230,"White Bear Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10410
10413,"White Bear Av & Orange Av","Near side N",  44.979229, -93.025215,"White Bear Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10413
10415,"White Bear Av & Ivy Av","Near side N",  44.981026, -93.025192,"White Bear Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10415
10417,"White Bear Av & Cottage Av","Near side N",  44.982822, -93.025177,"White Bear Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10417
10419,"White Bear Av & Arlington Av","Near side N",  44.984627, -93.025154,"White Bear Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10419
1042,"Penn Av S & 69 St W","Near side S",  44.878204, -93.308670,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1042
1043,"Penn Av S & 70 St W","Near side S",  44.876411, -93.308662,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1043
1044,"Penn Av S & 71 St W","Across from S",  44.874626, -93.308670,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1044
1045,"Penn Av S & 72 St W","Near side S",  44.872822, -93.308693,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1045
1046,"Penn Av S & 73 St W","Near side S",  44.871029, -93.308716,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1046
10467,"Rice St & Cottage Av","Far side S",  44.982647, -93.105965,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10467
10468,"Rice St & Ivy Av","Near side S",  44.981075, -93.105965,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10468
1047,"Penn Av S & 74 St W","Near side S",  44.869228, -93.308701,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1047
10470,"Rice St & Orange Av","Near side S",  44.979267, -93.105980,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10470
10471,"Rice St & Maryland Av","Near side S",  44.977474, -93.105995,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10471
10473,"Rice St & Geranium Av","Near side S",  44.975739, -93.106010,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10473
10474,"Rice St & Jessamine Av","Near side S",  44.974522, -93.106010,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10474
10476,"Rice St & Lawson Av","Near side S",  44.972118, -93.106026,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10476
1048,"Penn Av S & 75 St W","Near side S",  44.867416, -93.308746,"Penn Av S",RICHFIELD,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1048
10480,"Rice St & Milford St","Near side S",  44.967899, -93.106018,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10480
10481,"Rice St & Atwater St","Near side S",  44.966705, -93.106010,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10481
10482,"Rice St & Sycamore St","Near side S",  44.964909, -93.106010,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10482
10483,"Rice St & Pennsylvania Av","Near side S",  44.960506, -93.106018,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10483
10484,"Rice St & Como Av","Near side S",  44.959045, -93.106018,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10484
10488,"Rice St & Charles Av","Near side N",  44.957813, -93.105873,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10488
10489,"Rice St & Como Av","Near side N",  44.958862, -93.105865,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10489
10490,"Rice St & Arch St (Pennsylvania)","Near side N",  44.960243, -93.105865,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10490
10491,"Rice St & Sycamore St","Near side N",  44.964725, -93.105858,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10491
10492,"Rice St & Atwater St","Near side N",  44.966522, -93.105865,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10492
10494,"Rice St & Manitoba Av","Near side N",  44.968243, -93.105881,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10494
10496,"Rice St & Front Av","Near side N",  44.970131, -93.105896,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10496
10498,"Rice St & Lawson Av","Near side N",  44.971939, -93.105881,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10498
10499,"Rice St & Magnolia Av","Near side N",  44.973686, -93.105865,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10499
105,"Lyndale Av S & 25 St W","Near side S",  44.957466, -93.288109,"Lyndale Av S",MINNEAPOLIS,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=105
10501,"Rice St & Geranium Av","Near side N",  44.975498, -93.105858,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10501
10503,"Rice St & Maryland Av","Near side N",  44.977295, -93.105850,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10503
10505,"Rice St & Orange Av","Near side N",  44.979088, -93.105835,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10505
10507,"Rice St & Ivy Av","Near side N",  44.980896, -93.105820,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10507
10508,"Rice St & Cottage Av","Near side N",  44.982738, -93.105812,"Rice St",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10508
1053,"Penn Av S & Hwy 494","Far side S",  44.860733, -93.308968,"Penn Av S",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1053
1054,"American Blvd & Knox Av S","Near side E",  44.858669, -93.302002,"American Blvd",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1054
1055,"81 St W & Knox Av S","Far side E",  44.857132, -93.300865,"81 St W",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1055
10559,"Minnehaha Av & Pedersen St","Near side E",  44.962971, -93.012695,"Minnehaha Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10559
1056,"American Blvd & Penn Av S","Far side E",  44.858734, -93.308395,"American Blvd",BLOOMINGTON,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=1056
10560,"Minnehaha Av & Winthrop St","Near side E",  44.962971, -93.010246,"Minnehaha Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10560
10562,"Minnehaha - Node & McKnight Rd","Near side E",  44.962963, -93.004669,"Minnehaha - Node",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10562
10565,"Minnehaha Av & McKnight Rd","Far side W",  44.963139, -93.004959,"Minnehaha Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10565
10575,"Nokomis Av & Case Av","Near side N",  44.970215, -93.011429,"Nokomis Av",SAINT PAUL,,,,,http://www.metrotransit.org/NexTripBadge.aspx?stopnumber=10575
