stop_lat,route_color,stop_lon,route_text_color,route_id,fips,stop_sequence,stop_id,route_short_name,stop_name,B19013_001E
32.222356,FFD457,-110.968029,000000,10794,040190001001001,1,16137,1,Downtown Ronstadt Center,23125
32.221165,FFD457,-110.965693,000000,10794,040190001001010,2,10861,1,Broadway/4th Av,23125
32.221759,FFD457,-110.959343,000000,10794,040190008002023,3,13604,1,Euclid/Broadway,34698
32.224077,FFD457,-110.959362,000000,10794,040190005007013,4,13079,1,Euclid/9th St,
32.228305,FFD457,-110.959311,000000,10794,040190005007001,5,60,1,Euclid/6th St,
32.23195,FFD457,-110.959389,000000,10794,040190005006030,6,13080,1,Euclid/University,
32.234487,FFD457,-110.959325,000000,10794,040190005006012,7,13081,1,Euclid/1st St,
32.236753,FFD457,-110.956685,000000,10794,040190005006006,8,3,1,Park/Speedway,
32.239801,FFD457,-110.956756,000000,10794,040190015001022,9,11263,1,Park/Drachman,12857
32.242663,FFD457,-110.956776,000000,10794,040190015001016,10,11264,1,Park/Elm,12857
32.24599,FFD457,-110.956747,000000,10794,040190015003040,11,11265,1,Park/Waverly,12857
32.250103,FFD457,-110.956828,000000,10794,040190015003011,12,11266,1,Park/Grant,12857
32.254179,FFD457,-110.956744,000000,10794,040190015002021,13,11267,1,Park/Copper,12857
32.257371,FFD457,-110.956711,000000,10794,040190015002004,14,11268,1,Park/Glenn,12857
32.257473,FFD457,-110.952688,000000,10794,040190015002003,15,11269,1,Glenn/Mountain,12857
32.257476,FFD457,-110.952048,000000,10794,040190015002002,16,16169,1,Glenn/Mountain,12857
32.257464,FFD457,-110.948399,000000,10794,040190015002002,17,15296,1,Glenn/Cherry,12857
32.257523,FFD457,-110.947933,000000,10794,040190015002001,18,11270,1,Glenn/Cherry,12857
32.257543,FFD457,-110.943543,000000,10794,040190016005002,19,4,1,Glenn/Campbell,40900
32.257558,FFD457,-110.939325,000000,10794,040190016005001,20,11272,1,Glenn/Plumer,40900
32.257579,FFD457,-110.934995,000000,10794,040190017003007,21,11273,1,Glenn/Tucson,51389
32.257629,FFD457,-110.930781,000000,10794,040190028031003,22,11274,1,Glenn/Treat,28452
32.25766,FFD457,-110.926535,000000,10794,040190028031002,23,11275,1,Glenn/Country Club,28452
32.257685,FFD457,-110.922778,000000,10794,040190028031002,24,11276,1,Glenn/Edith,28452
32.257748,FFD457,-110.917959,000000,10794,040190028032005,25,11277,1,Glenn/Palo Verde,28452
32.25778,FFD457,-110.913862,000000,10794,040190028032003,26,11278,1,Glenn/Dodge,28452
32.257785,FFD457,-110.909233,000000,10794,040190029015006,27,5,1,Glenn/Alvernon,29872
32.257799,FFD457,-110.905648,000000,10794,040190029015003,28,14963,1,Glenn/C de Romy,29872
32.257764,FFD457,-110.900688,000000,10794,040190029011003,29,12805,1,Glenn/Columbus,29872
32.257836,FFD457,-110.895586,000000,10794,040190029011000,30,12806,1,Glenn/Desert Av,29872
32.257417,FFD457,-110.892703,000000,10794,040190029011000,31,11518,1,Swan/Glenn,29872
32.25363,FFD457,-110.892722,000000,10794,040190029011004,32,12757,1,Swan/San Carlos,29872
32.250312,FFD457,-110.892823,000000,10794,040190029011021,33,248,1,Swan/Grant,29872
32.246749,FFD457,-110.892809,000000,10794,040190029012000,34,12758,1,Swan/Seneca,29872
32.24308,FFD457,-110.892796,000000,10794,040190031011000,35,12760,1,Swan/Pima,27070
32.240038,FFD457,-110.892739,000000,10794,040190031011006,36,15011,1,Swan/Fairmount,27070
32.237749,FFD457,-110.892768,000000,10794,040190031011011,37,12762,1,Swan/Bellevue,27070
32.235812,FFD457,-110.892769,000000,10794,040190031014000,38,249,1,Swan/Speedway,27070
32.232214,FFD457,-110.892694,000000,10794,040190032002004,39,12763,1,Swan/3rd St,38661
32.228587,FFD457,-110.892498,000000,10794,040190032002009,40,12765,1,Swan/5th St,38661
32.224634,FFD457,-110.892518,000000,10794,040190032002013,41,12766,1,Swan/Burns,38661
32.221027,FFD457,-110.892504,000000,10794,040190034005019,42,12767,1,Swan/Broadway,66413
32.217347,FFD457,-110.892481,000000,10794,040190034003012,43,12768,1,Swan/14th St,66413
32.213351,FFD457,-110.892393,000000,10794,040190034002005,44,15000,1,Swan/17th St,66413
32.21013,FFD457,-110.892416,000000,10794,040190035011006,45,15001,1,Swan/19th St,16458
32.205761,FFD457,-110.892452,000000,10794,040190035016000,46,252,1,Swan/22nd St,16458
32.201854,FFD457,-110.892521,000000,10794,040190035016007,47,12773,1,Swan/27th St,16458
32.199817,FFD457,-110.892759,000000,10794,040190035016011,48,11827,1,29th St/Swan,16458
32.199852,FFD457,-110.896555,000000,10794,040190035016011,49,11828,1,29th St/Belvedere,16458
32.199844,FFD457,-110.900721,000000,10794,040190035016010,50,11829,1,29th St/Columbus,16458
32.199861,FFD457,-110.905239,000000,10794,040190035012014,51,140,1,29th St/Irving,16458
32.198203,FFD457,-110.910646,000000,10794,040190020002007,52,11019,1,Winstel/March Pl,32431
32.196088,FFD457,-110.910625,000000,10794,040190020002012,53,11020,1,34th St/33rd St,32431
32.19418,FFD457,-110.913413,000000,10794,040190020002012,54,11022,1,34th St/34th Pl,32431
32.194182,FFD457,-110.918488,000000,10794,040190020002014,55,11024,1,34th St/Layton,32431
32.199908,FFD457,-110.92661,000000,10794,040190020005009,56,11250,1,Country Club/Silverlake,32431
32.203006,FFD457,-110.926589,000000,10794,040190020004005,57,11251,1,Country Club/27th St,32431
32.205914,FFD457,-110.926675,000000,10794,040190020007003,58,11252,1,Country Club/23rd St,32431
32.207905,FFD457,-110.92652,000000,10794,040190019002045,59,143,1,Country Club/22nd St,40919
32.222581,00703C,-110.968193,FFFFFF,10795,040190001001001,1,14205,10,Downtown Ronstadt Center,23125
32.225663,00703C,-110.970401,FFFFFF,10795,040190004003046,2,14761,10,Toole/7th Av,31328
32.231838,00703C,-110.9717,FFFFFF,10795,040190004003003,3,12140,10,Stone/University,31328
32.236076,00703C,-110.972246,FFFFFF,10795,040190004002008,4,12570,10,Speedway/Stone,31328
32.236041,00703C,-110.975083,FFFFFF,10795,040190003001000,5,12571,10,Speedway/10th Av,16111
32.236311,00703C,-110.9778,FFFFFF,10795,040190003001004,6,11407,10,Main/Speedway,16111
32.238645,00703C,-110.977895,FFFFFF,10795,040190013022036,7,11408,10,Main/Mabel,12216
32.241337,00703C,-110.977852,FFFFFF,10795,040190013022031,8,11409,10,Oracle/Lee,12216
32.244723,00703C,-110.977818,FFFFFF,10795,040190013022022,9,14843,10,Oracle/Plata,12216
32.248348,00703C,-110.977862,FFFFFF,10795,040190013021012,10,16156,10,Oracle/Rillito,12216
32.25147,00703C,-110.977858,FFFFFF,10795,040190013044008,11,157,10,Oracle/Grant,28452
32.254188,00703C,-110.977948,FFFFFF,10795,040190013044002,12,11413,10,Oracle/Jacinto,28452
32.257916,00703C,-110.977924,FFFFFF,10795,040190013041003,13,11414,10,Oracle/Glenn,28452
32.261103,00703C,-110.980108,FFFFFF,10795,040190026042002,14,11415,10,Miracle Mile/Cemetery,22018
32.261096,00703C,-110.983847,FFFFFF,10795,040190026042002,15,14899,10,Miracle Mile/800 Block,22018
32.261126,00703C,-110.987144,FFFFFF,10795,040190045053026,16,11417,10,Miracle Mile/Fairview,33438
32.261235,00703C,-110.991207,FFFFFF,10795,040190045053026,17,11418,10,Miracle Mile/El Burrito,33438
32.261347,00703C,-110.994559,FFFFFF,10795,040190045053026,18,11419,10,Miracle Mile/Flowing Wells,33438
32.264068,00703C,-110.994859,FFFFFF,10795,040190045053026,19,14560,10,Flowing Wells/Delano,33438
32.267908,00703C,-110.994869,FFFFFF,10795,040190045053021,20,16146,10,Flowing Wells/Mohave,33438
32.272344,00703C,-110.994957,FFFFFF,10795,040190045051016,21,11375,10,Flowing Wells/Prince,33438
32.275946,00703C,-110.994857,FFFFFF,10795,040190045052003,22,11427,10,Flowing Wells/Pastime,33438
32.279126,00703C,-110.994881,FFFFFF,10795,040190045052000,23,14563,10,Flowing Wells/Roger,33438
32.28415,00703C,-110.994933,FFFFFF,10795,040190045083005,24,14565,10,Flowing Wells/Talisman,31107
32.287394,00703C,-110.995006,FFFFFF,10795,040190045082004,25,14874,10,Flowing Wells/Schafer,31107
32.291019,00703C,-110.994941,FFFFFF,10795,040190045082006,26,14567,10,Flowing Wells/Wabash,31107
32.295739,00703C,-110.995064,FFFFFF,10795,040190046181008,27,14568,10,La Canada/Edgewater,76250
32.297305,00703C,-110.9947,FFFFFF,10795,040190046181007,28,14483,10,River/La Canada,76250
32.297464,00703C,-110.990449,FFFFFF,10795,040190046181007,29,14569,10,River/Hansen,76250
32.297453,00703C,-110.982326,FFFFFF,10795,040190046181005,30,14817,10,River/15th Av,76250
32.29715,00703C,-110.977357,FFFFFF,10795,040190047102019,31,12236,10,River/Oracle,25000
32.295683,00703C,-110.971248,FFFFFF,10795,040190047102010,32,12902,10,Stone/River,25000
32.288709,00703C,-110.968756,FFFFFF,10795,040190045101007,33,14237,10,Tohono Transit Center,10829
32.192908,003B7B,-110.789843,FFFFFF,10796,040190040224012,1,51,101X,Harrison/Golf Links,67841
32.191892,003B7B,-110.790207,FFFFFF,10796,040190040224012,2,14523,101X,Golf Links/Harrison,67841
32.191925,003B7B,-110.79915,FFFFFF,10796,040190040222017,3,11803,101X,Golf Links/Palm Springs,67841
32.191899,003B7B,-110.804085,FFFFFF,10796,040190040223025,4,11804,101X,Golf Links/Cmo Seco,67841
32.191988,003B7B,-110.809424,FFFFFF,10796,040190040223007,5,11805,101X,Golf Links/Pantano Pkwy,67841
32.192082,003B7B,-110.813955,FFFFFF,10796,040190040111000,6,14606,101X,Golf Links/Jaguar,54375
32.191968,003B7B,-110.814787,FFFFFF,10796,040190040111000,7,11807,101X,Golf Links/Sarnoff,54375
32.192001,003B7B,-110.817636,FFFFFF,10796,040190040111000,8,11808,101X,Golf Links/Saddleback,54375
32.192059,003B7B,-110.820053,FFFFFF,10796,040190040111004,9,11809,101X,Golf Links/Lakeside Pkwy,54375
32.192004,003B7B,-110.824273,FFFFFF,10796,040190040115018,10,11810,101X,Golf Links/Pantano Rd,54375
32.192032,003B7B,-110.829122,FFFFFF,10796,040190040115017,11,11811,101X,Golf Links/Marc Dr,54375
32.192036,003B7B,-110.832653,FFFFFF,10796,040190040114018,12,11812,101X,Golf Links/Prudence,54375
32.1921,003B7B,-110.836455,FFFFFF,10796,040190040114012,13,11813,101X,Golf Links/Cordova,54375
32.192065,003B7B,-110.841498,FFFFFF,10796,040190040081007,14,11814,101X,Golf Links/Kolb,43125
32.192384,003B7B,-110.858698,FFFFFF,10796,040190035043007,15,14284,101X,Golf Links/Wilmot,46250
32.224426,003B7B,-110.970948,FFFFFF,10796,040190001002000,16,10858,101X,Alameda/Stone,23125
32.222785,003B7B,-110.972711,FFFFFF,10796,040190001002010,17,10859,101X,Church/Pennington,23125
32.221724,003B7B,-110.972994,FFFFFF,10796,040190001002009,18,11526,101X,Congress/Church,23125
32.22144,003B7B,-110.97673,FFFFFF,10796,040190002001022,19,11464,101X,Congress/Granada,34006
32.351864,C5913A,-110.975279,FFFFFF,10797,040190046222012,1,14757,102X,Magee/Oracle,95577
32.351887,C5913A,-110.979198,FFFFFF,10797,040190046222010,2,14700,102X,Magee/Northern,95577
32.351875,C5913A,-110.987368,FFFFFF,10797,040190046222009,3,14702,102X,Magee/La Oesta Av,95577
32.351888,C5913A,-110.996234,FFFFFF,10797,040190046211020,4,14704,102X,Magee/La Canada,54423
32.343308,C5913A,-111.012926,FFFFFF,10797,040190046262000,5,14631,102X,La Cholla/Foothills Mall Dr,48831
32.337373,C5913A,-111.01313,FFFFFF,10797,040190046262000,6,271,102X,Ina/La Cholla,48831
32.33741,C5913A,-111.018246,FFFFFF,10797,040190046262000,7,11359,102X,Ina/2300 W Ina Road WB,48831
32.337424,C5913A,-111.022462,FFFFFF,10797,040190046261003,8,12183,102X,Ina/Crystal Cave,48831
32.337429,C5913A,-111.024995,FFFFFF,10797,040190046261003,9,11951,102X,Ina/Shama Wing,48831
32.337535,C5913A,-111.030203,FFFFFF,10797,040190046252006,10,11362,102X,Ina/Shannon,43936
32.337523,C5913A,-111.034777,FFFFFF,10797,040190046252006,11,14365,102X,Ina/3220 W Ina Road WB,43936
32.337551,C5913A,-111.038393,FFFFFF,10797,040190046252001,12,11364,102X,Ina/Cmo De La Tierra,43936
32.337666,C5913A,-111.044009,FFFFFF,10797,040190046243028,13,11365,102X,Ina/Meredith,57372
32.337672,C5913A,-111.055179,FFFFFF,10797,040190046472012,14,281,102X,Ina/Oldfather,65481
32.337687,C5913A,-111.06041,FFFFFF,10797,040190046472015,15,273,102X,Ina/Cmo De La Cruz,65481
32.23521,C5913A,-110.971944,FFFFFF,10797,040190004002030,16,11167,102X,Stone/Speedway,31328
32.225841,C5913A,-110.971806,FFFFFF,10797,040190001002001,17,11170,102X,Stone/Franklin,23125
32.2246,C5913A,-110.971759,FFFFFF,10797,040190001002002,18,11171,102X,Stone/Alameda,23125
32.222785,C5913A,-110.972711,FFFFFF,10797,040190001002010,19,10859,102X,Church/Pennington,23125
32.223679,C5913A,-110.968525,FFFFFF,10797,040190001001000,20,15933,102X,6th Av/Pennington,23125
32.22734,C5913A,-110.968558,FFFFFF,10797,040190004003025,21,11175,102X,6th Av/6th St,31328
32.235831,C5913A,-110.968544,FFFFFF,10797,040190004002026,22,11177,102X,Speedway/6th Av,31328
32.235878,C5913A,-110.955184,FFFFFF,10797,040190005006014,23,11181,102X,Speedway/Olive Underpass,
32.235885,C5913A,-110.951063,FFFFFF,10797,040190005006017,24,11182,102X,Speedway/Highland Underpass,
32.231702,C5913A,-110.946885,FFFFFF,10797,040190005004010,25,100,102X,UA Mall,
32.236753,C5913A,-110.943748,FFFFFF,10797,040190006001022,26,11881,102X,Campbell Av/Speedway,39000
32.240929,C5913A,-110.943772,FFFFFF,10797,040190016002021,27,11882,102X,Campbell Av/Adams,40900
32.337525,957CA0,-111.060326,FFFFFF,10798,040190046132001,1,280,103X,Ina/Cmo De La Cruz,70099
32.33742,957CA0,-111.055138,FFFFFF,10798,040190046132001,2,272,103X,Ina/Oldfather,70099
32.337366,957CA0,-111.044855,FFFFFF,10798,040190046131004,3,11466,103X,Ina/Thornydale,70099
32.33733,957CA0,-111.037616,FFFFFF,10798,040190046272000,4,11467,103X,Ina/Cmo De La Tierra,59079
32.337307,957CA0,-111.034679,FFFFFF,10798,040190046272000,5,11486,103X,Ina/3201 W Ina Road EB,59079
32.337263,957CA0,-111.028902,FFFFFF,10798,040190046282000,6,11469,103X,Ina/Shannon,59408
32.337235,957CA0,-111.025405,FFFFFF,10798,040190046282000,7,11959,103X,Ina/Shama Wing,59408
32.337205,957CA0,-111.021342,FFFFFF,10798,040190046281002,8,11471,103X,Ina/Mona Lisa,59408
32.337145,957CA0,-111.01814,FFFFFF,10798,040190046281001,9,11472,103X,Ina/Omar,59408
32.337141,957CA0,-111.0161,FFFFFF,10798,040190046281000,10,283,103X,Ina/La Cholla,59408
32.337171,957CA0,-111.012261,FFFFFF,10798,040190046151006,11,12209,103X,Ina/La Cholla,96985
32.33711,957CA0,-111.008508,FFFFFF,10798,040190046151006,12,12210,103X,Ina/Casablanca,96985
32.337168,957CA0,-111.005015,FFFFFF,10798,040190046151003,13,12211,103X,Ina/Magic Ln,96985
32.337107,957CA0,-110.999869,FFFFFF,10798,040190046151002,14,12212,103X,Ina/Express Care,96985
32.337029,957CA0,-110.994628,FFFFFF,10798,040190046152009,15,11494,103X,Ina/La Canada,96985
32.337054,957CA0,-110.987696,FFFFFF,10798,040190046152006,16,12214,103X,Ina/Pampa Pl,96985
32.337126,957CA0,-110.979762,FFFFFF,10798,040190046152001,17,11497,103X,Ina/Via Ponte,96985
32.336696,957CA0,-110.977684,FFFFFF,10798,040190046152000,18,165,103X,Oracle/Ina,96985
32.322249,957CA0,-110.974914,FFFFFF,10798,040190046171000,19,287,103X,Oracle/Orange Grove,46042
32.296099,957CA0,-110.970667,FFFFFF,10798,040190047102004,20,11329,103X,River/Stone,25000
32.296063,957CA0,-110.96599,FFFFFF,10798,040190047102001,21,14869,103X,River/Hillcrest Dr.,25000
32.293807,957CA0,-110.95907,FFFFFF,10798,040190047101000,22,11330,103X,River/Campana Dr,25000
32.290859,957CA0,-110.949157,FFFFFF,10798,040190047101000,23,11331,103X,River/Via Entrada,25000
32.285978,957CA0,-110.943934,FFFFFF,10798,040190047101000,24,11332,103X,Campbell Av/River,25000
32.275661,957CA0,-110.943951,FFFFFF,10798,040190027012000,25,11333,103X,Campbell Av/Allen,33734
32.264705,957CA0,-110.943853,FFFFFF,10798,040190027032000,26,11915,103X,Campbell Av/Ft Lowell,33125
32.253868,957CA0,-110.944022,FFFFFF,10798,040190016005014,27,11919,103X,Campbell Av/Copper,40900
32.240839,957CA0,-110.94418,FFFFFF,10798,040190015001013,28,220,103X,Campbell Av/Adams,12857
32.235706,957CA0,-110.944114,FFFFFF,10798,040190006001024,29,11924,103X,Campbell Av/Speedway,39000
32.231702,957CA0,-110.946885,FFFFFF,10798,040190005004010,30,100,103X,UA Mall,
32.236178,957CA0,-110.944438,FFFFFF,10798,040190006001023,31,41,103X,Speedway/Campbell,39000
32.236135,957CA0,-110.947087,FFFFFF,10798,040190005006000,32,11157,103X,Speedway/Warren Underpass,
32.236092,957CA0,-110.951134,FFFFFF,10798,040190005006003,33,11344,103X,Speedway/Highland Underpass,
32.236157,957CA0,-110.95533,FFFFFF,10798,040190005006006,34,11161,103X,Speedway/Olive Underpass,
32.23521,957CA0,-110.971944,FFFFFF,10798,040190004002030,35,11167,103X,Stone/Speedway,31328
32.225841,957CA0,-110.971806,FFFFFF,10798,040190001002001,36,11170,103X,Stone/Franklin,23125
32.2246,957CA0,-110.971759,FFFFFF,10798,040190001002002,37,11171,103X,Stone/Alameda,23125
32.222785,957CA0,-110.972711,FFFFFF,10798,040190001002010,38,10859,103X,Church/Pennington,23125
32.223679,957CA0,-110.968525,FFFFFF,10798,040190001001000,39,15933,103X,6th Av/Pennington,23125
32.353352,451F03,-111.092355,FFFFFF,10799,040190044261006,1,14917,104X,Arizona Pavilions/Cortaro Road,72876
32.23521,451F03,-110.971944,FFFFFF,10799,040190004002030,2,11167,104X,Stone/Speedway,31328
32.225841,451F03,-110.971806,FFFFFF,10799,040190001002001,3,11170,104X,Stone/Franklin,23125
32.2246,451F03,-110.971759,FFFFFF,10799,040190001002002,4,11171,104X,Stone/Alameda,23125
32.222785,451F03,-110.972711,FFFFFF,10799,040190001002010,5,10859,104X,Church/Pennington,23125
32.221724,451F03,-110.972994,FFFFFF,10799,040190001002009,6,11526,104X,Congress/Church,23125
32.22144,451F03,-110.97673,FFFFFF,10799,040190002001022,7,11464,104X,Congress/Granada,34006
32.288888,E00085,-110.968647,FFFFFF,10800,040190045101007,1,14233,105X,Tohono Transit Center,10829
32.296099,E00085,-110.970667,FFFFFF,10800,040190047102004,2,11329,105X,River/Stone,25000
32.296063,E00085,-110.96599,FFFFFF,10800,040190047102001,3,14869,105X,River/Hillcrest Dr.,25000
32.295642,E00085,-110.960967,FFFFFF,10800,040190047262031,4,11502,105X,1st Av/River,74306
32.299507,E00085,-110.960827,FFFFFF,10800,040190047262020,5,11503,105X,1st Av/Foothills Dr,74306
32.301653,E00085,-110.961005,FFFFFF,10800,040190047262020,6,11504,105X,1st Av/Mescal Pl,74306
32.307002,E00085,-110.960932,FFFFFF,10800,040190047263021,7,11505,105X,1st Av/Via Entrada,74306
32.315993,E00085,-110.960956,FFFFFF,10800,040190047263007,8,11506,105X,1st Av/Rudasill,74306
32.322676,E00085,-110.9609,FFFFFF,10800,040190047263006,9,11507,105X,Orange Grove/1st Av,74306
32.322655,E00085,-110.956127,FFFFFF,10800,040190047263006,10,11508,105X,Orange Grove/Pla De Eduardo,74306
32.32264,E00085,-110.948963,FFFFFF,10800,040190047143022,11,11509,105X,Orange Grove/Cmo Arturo,73661
32.323486,E00085,-110.941725,FFFFFF,10800,040190047263001,12,11510,105X,Orange Grove/Cmo La Zorrela,74306
32.322574,E00085,-110.927948,FFFFFF,10800,040190047112008,13,15008,105X,Skyline/Campbell,88487
32.320256,E00085,-110.918833,FFFFFF,10800,040190047112008,14,14186,105X,Sunrise Dr/Campo Abierto,88487
32.317561,E00085,-110.914569,FFFFFF,10800,040190047112008,15,11537,105X,Sunrise Dr/La Paloma Club House,88487
32.312419,E00085,-110.912007,FFFFFF,10800,040190047112015,16,11514,105X,Sunrise Dr/Via Palomita,88487
32.308728,E00085,-110.907818,FFFFFF,10800,040190047122003,17,14491,105X,Sunrise Dr/Hacienda Del Sol,30403
32.308228,E00085,-110.901995,FFFFFF,10800,040190047121002,18,11516,105X,Sunrise Dr/Pontatoc Road,30403
32.308292,E00085,-110.891458,FFFFFF,10800,040190047241005,19,290,105X,Sunrise Dr/Swan,143929
32.305835,E00085,-110.844969,FFFFFF,10800,040190047222008,20,15007,105X,Territory Dr/Kolb,102574
32.308931,E00085,-110.845131,FFFFFF,10800,040190047193004,21,16040,105X,Sunrise Dr/Kolb,102455
32.307774,E00085,-110.892702,FFFFFF,10800,040190047121000,22,15013,105X,Swan/Sunrise Dr,30403
32.279065,E00085,-110.89273,FFFFFF,10800,040190047103000,23,14825,105X,Swan/River Road,25000
32.264982,E00085,-110.892504,FFFFFF,10800,040190029031028,24,14501,105X,Swan/Camp Lowell,49393
32.250312,E00085,-110.892823,FFFFFF,10800,040190029011021,25,248,105X,Swan/Grant,29872
32.236309,E00085,-110.893205,FFFFFF,10800,040190031011011,26,11146,105X,Speedway/Swan,27070
32.236315,E00085,-110.910143,FFFFFF,10800,040190031013006,27,40,105X,Speedway/Alvernon,27070
32.236178,E00085,-110.944438,FFFFFF,10800,040190006001023,28,41,105X,Speedway/Campbell,39000
32.236135,E00085,-110.947087,FFFFFF,10800,040190005006000,29,11157,105X,Speedway/Warren Underpass,
32.236092,E00085,-110.951134,FFFFFF,10800,040190005006003,30,11344,105X,Speedway/Highland Underpass,
32.236157,E00085,-110.95533,FFFFFF,10800,040190005006006,31,11161,105X,Speedway/Olive Underpass,
32.23521,E00085,-110.971944,FFFFFF,10800,040190004002030,32,11167,105X,Stone/Speedway,31328
32.225778,E00085,-110.970687,FFFFFF,10800,040190001002000,33,11525,105X,Toole/7th Av,23125
32.222081,E00085,-110.968373,FFFFFF,10800,040190001001001,34,14516,105X,Congress/6th Av,23125
32.221724,E00085,-110.972994,FFFFFF,10800,040190001002009,35,11526,105X,Congress/Church,23125
32.22144,E00085,-110.97673,FFFFFF,10800,040190002001022,36,11464,105X,Congress/Granada,34006
32.225841,5B57A6,-110.971806,FFFFFF,10801,040190001002001,1,11170,107X,Stone/Franklin,23125
32.223932,5B57A6,-110.971606,FFFFFF,10801,040190001002003,2,14945,107X,Stone/Alameda,23125
32.223679,5B57A6,-110.968525,FFFFFF,10801,040190001001000,3,15933,107X,6th Av/Pennington,23125
32.225663,5B57A6,-110.970401,FFFFFF,10801,040190004003046,4,14761,107X,Toole/7th Av,31328
32.236188,5B57A6,-110.971696,FFFFFF,10801,040190004002009,5,11368,107X,Stone/Speedway,31328
32.323261,5B57A6,-110.974774,FFFFFF,10801,040190047145007,6,284,107X,Oracle/Orange Grove,73661
32.351864,5B57A6,-110.975279,FFFFFF,10801,040190046222012,7,14757,107X,Magee/Oracle,95577
32.351887,5B57A6,-110.979198,FFFFFF,10801,040190046222010,8,14700,107X,Magee/Northern,95577
32.351875,5B57A6,-110.987368,FFFFFF,10801,040190046222009,9,14702,107X,Magee/La Oesta Av,95577
32.352251,5B57A6,-110.995567,FFFFFF,10801,040190046222008,10,14988,107X,La Canada/Magee,95577
32.366774,5B57A6,-110.99564,FFFFFF,10801,040190046202014,11,16123,107X,La Canada/Hardy Rd,33750
32.39523,5B57A6,-110.994861,FFFFFF,10801,040190046331016,12,15016,107X,Lambert/LaCanada,79266
32.398083,5B57A6,-110.977876,FFFFFF,10801,040190046331004,13,15939,107X,Lambert/Riverfront Park,79266
32.441468,5B57A6,-110.938846,FFFFFF,10801,040190046432045,14,15925,107X,Rancho Vistoso/Pusch Mountain View,48059
32.23501,DA9B3C,-110.790247,FFFFFF,10802,040190040481000,1,36,108X,Speedway/Harrison Park N Ride,65238
32.231555,DA9B3C,-110.789777,FFFFFF,10802,040190040481004,2,14553,108X,Harrison/Rosewood,65238
32.227652,DA9B3C,-110.789802,FFFFFF,10802,040190040481012,3,12332,108X,Harrison/5th St,65238
32.224942,DA9B3C,-110.789792,FFFFFF,10802,040190040481012,4,14554,108X,Harrison/Harrison Park Apts,65238
32.220975,DA9B3C,-110.790725,FFFFFF,10802,040190040481012,5,14555,108X,Broadway/Harrison,65238
32.220907,DA9B3C,-110.79434,FFFFFF,10802,040190040481015,6,14939,108X,Broadway/Dixie,65238
32.220975,DA9B3C,-110.798168,FFFFFF,10802,040190040481022,7,14935,108X,Broadway/Gollob,65238
32.220934,DA9B3C,-110.802934,FFFFFF,10802,040190040483012,8,14936,108X,Broadway/Rayburn,65238
32.22102,DA9B3C,-110.807134,FFFFFF,10802,040190040721024,9,14558,108X,Broadway/Cmo Seco,42006
32.221103,DA9B3C,-110.811421,FFFFFF,10802,040190040721024,10,14559,108X,Broadway/Old Spanish Trail,42006
32.221113,DA9B3C,-110.815909,FFFFFF,10802,040190040711002,11,12343,108X,Broadway/Sarnoff,25265
32.221122,DA9B3C,-110.818095,FFFFFF,10802,040190040711002,12,13384,108X,Broadway/Fellowship Square,25265
32.221116,DA9B3C,-110.822915,FFFFFF,10802,040190040711000,13,13385,108X,Broadway/Pantano,25265
32.221121,DA9B3C,-110.82461,FFFFFF,10802,040190040392030,14,13386,108X,Broadway/Pantano,28618
32.221066,DA9B3C,-110.84147,FFFFFF,10802,040190040681015,15,13390,108X,Broadway/Kolb,38417
32.221399,DA9B3C,-110.858377,FFFFFF,10802,040190033032000,16,86,108X,Broadway/Wilmot,25875
32.221743,DA9B3C,-110.910219,FFFFFF,10802,040190019002009,17,14336,108X,Broadway/Alvernon,40919
32.221509,DA9B3C,-110.944332,FFFFFF,10802,040190007003001,18,13425,108X,Broadway/Campbell,45238
32.22152,DA9B3C,-110.959897,FFFFFF,10802,040190008002022,19,10925,108X,Broadway/Euclid,34698
32.224426,DA9B3C,-110.970948,FFFFFF,10802,040190001002000,20,10858,108X,Alameda/Stone,23125
32.222785,DA9B3C,-110.972711,FFFFFF,10802,040190001002010,21,10859,108X,Church/Pennington,23125
32.221724,DA9B3C,-110.972994,FFFFFF,10802,040190001002009,22,11526,108X,Congress/Church,23125
