stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding
12214,,Ina/Pampa Pl,W INA RD & N PAMPA PL,32.337054,-110.987696,,,,,0
12215,,Ina/Via Assisi,W INA RD & N PSO DEL NORTE,32.337135,-110.982378,,,,,0
12217,,Oracle/Hanley Blvd,N ORACLE RD & E HANLEY BLVD,32.404331,-110.950223,,,,,0
12218,,Oracle/1st Av (OroValley),N ORACLE RD & N 1ST AVE,32.399735,-110.955877,,,,,0
12219,,Oracle/El Conquistador Wy,N ORACLE RD & E EL CONQUISTADOR WAY,32.387758,-110.9645,,,,,0
12220,,Oracle/Linda Vista,N ORACLE RD & E LINDA VISTA BLVD,32.38047,-110.964234,,,,,0
12221,,Oracle/C Concordia,N ORACLE RD & E VISTA DEL ORO CIR N,32.373208,-110.966861,,,,,0
12222,,Oracle/8851 N Oracle,,32.368618,-110.968791,,,,,0
12223,,Oracle/Mountain Vista,N ORACLE RD & W MOUNTAIN VISTA DR,32.355103,-110.974291,,,,,0
12224,,Oracle/Magee,N ORACLE RD & W SUFFOLK DR,32.351513,-110.975122,,,,,0
12225,,Oracle/Suffolk Dr,N ORACLE RD & W SUFFOLK DR,32.344779,-110.976556,,,,,0
12227,,Oracle/Casas Adobes Rd,N ORACLE RD & N CASAS ADOBES RD,32.328396,-110.976327,,,,,0
12230,,Oracle/Lavery Ln,N ORACLE RD & W LAVERY LN,32.318655,-110.975361,,,,,0
12232,,Oracle/Las Lomitas,N ORACLE RD & W RUDASILL RD,32.311532,-110.978687,,,,,0
12234,,Oracle/Cresta Loma,N ORACLE RD & W YVON DR,32.303952,-110.978731,,,,,0
12236,,River/Oracle,W RIVER RD & N ORACLE RD,32.29715,-110.977357,,,,,0
12239,,Oracle/Wetmore,N ORACLE RD & W WETMORE RD,32.286196,-110.978288,,,,,0
12240,,Oracle/Limberlost,N ORACLE RD & W LIMBERLOST DR,32.282508,-110.978293,,,,,0
12241,,Oracle/Roger,N ORACLE RD & W ROGER RD,32.278945,-110.978286,,,,,0
12242,,Oracle/Simmons St,N ORACLE RD & W SIMMONS RD,32.275257,-110.97829,,,,,0
12243,,Oracle/Prince,N ORACLE RD & W PRINCE RD,32.271767,-110.97824,,,,,0
12245,,Oracle/Ft Lowell,N ORACLE RD & W FORT LOWELL RD,32.265192,-110.97821,,,,,0
12246,,Oracle/Blacklidge,N ORACLE RD,32.261911,-110.978196,,,,,0
12253,,Drachman/11th Av,W DRACHMAN ST & N 11TH AVE,32.239372,-110.976694,,,,,0
12254,,Drachman/9th Av,W DRACHMAN ST & N 9TH AVE,32.239392,-110.973235,,,,,0
12266,,Main/17th St,S MAIN AVE & W 17TH ST,32.213588,-110.974328,,,,,0
12267,,10th Av/19th St,S 10TH AVE & W 19TH ST,32.210549,-110.97473,,,,,0
12268,,10th Av/21st St,S 10TH AVE & W 21ST ST,32.208244,-110.974712,,,,,0
12270,,10th Av/26th St,S 10TH AVE & W 26TH ST,32.202366,-110.974734,,,,,0
12271,,10th Av/32nd St,S 10TH AVE & W 32ND ST,32.196623,-110.974619,,,,,0
12274,,10th Av/41st St,S 10TH AVE & W 41ST ST,32.187385,-110.974655,,,,,0
12275,,10th Av/44th St,S 10TH AVE & W 43RD ST,32.18551,-110.976063,,,,,0
12278,,12th Av/District,S 12TH AVE & W DISTRICT ST,32.174448,-110.977732,,,,,0
12279,,12th Av/Michigan,S 12TH AVE & W MICHIGAN ST,32.170084,-110.977665,,,,,0
12280,,12th Av/Ohio,S 12TH AVE & W OHIO ST,32.167494,-110.977684,,,,,0
12281,,12th Av/Oklahoma,S 12TH AVE & W OKLAHOMA ST,32.165366,-110.977684,,,,,0
12285,,12th Av/Nebraska,S 12TH AVE & W DAKOTA ST,32.155658,-110.977694,,,,,0
12287,,12th Av/Canada Dr,S 12TH AVE & W CANADA ST,32.151572,-110.977693,,,,,0
12288,,12th Av/Drexel,S 12TH AVE & W DREXEL RD,32.148412,-110.977661,,,,,0
12290,,12th Av/Santa Rosa,S 12TH AVE & W SANTA ROSA ST,32.141028,-110.977729,,,,,0
12292,,12th Av/Santa Maria,S 12TH AVE & W SANTA MARIA ST,32.137359,-110.977818,,,,,0
12294,,Harrison/29th St,S HARRISON RD & E 29TH ST,32.198841,-110.789704,,,,,0
12327,,Speedway/Grady,E SPEEDWAY BLVD & E GRADY AVE,32.235362,-110.827134,,,,,0
12332,,Harrison/5th St,N HARRISON RD & E 5TH ST,32.227652,-110.789802,,,,,0
12337,,22nd St/Lehigh Dr,E 22ND ST & LEHIGH DR,32.20637,-110.844806,,,,,0
12338,,22nd St/Kolb,E 22ND ST & S KOLB RD,32.2063,-110.840409,,,,,0
12339,,22nd St/Prudence,E 22ND ST & S PRUDENCE RD,32.206385,-110.832418,,,,,0
12340,,22nd St/Pantano Rd,E 22ND ST & PANTANO RD,32.206324,-110.82619,,,,,0
12341,,22nd St/Sarnoff,E 22ND ST & SARNOFF,32.206288,-110.814921,,,,,0
12343,,Broadway/Sarnoff,E BROADWAY BLVD & N MAGUIRE AVE,32.221113,-110.815909,,,,,0
12347,,Broadway/Indian House,E BROADWAY BLVD & N INDIAN HOUSE RD,32.221679,-110.865508,,,,,0
12366,,22nd St/Sarnoff,E 22ND ST & S SARNOFF DR,32.206504,-110.815664,,,,,0
12367,,Park/Alvord,S PARK AVE & E ALVORD RD,32.144686,-110.956272,,,,,0
12368,,Bilby/Randall,E BILBY RD & S RANDALL BLVD,32.141227,-110.951832,,,,,0
12369,,Bilby/Stewart,E BILBY RD & S DEL MORAL BLVD,32.14124,-110.949544,,,,,0
12370,,Bilby/Campbell,E BILBY RD & S CAMPBELL AVE,32.141245,-110.944226,,,,,0
12371,,Campbell Av/Bilby,S CAMPBELL AVE & E BILBY RD,32.139888,-110.943552,,,,,0
12384,,Valencia/Tucson Blvd,E VALENCIA RD & S TUCSON BLVD,32.134286,-110.935586,,,,,0
12385,,Campbell Av/Bilby,S CAMPBELL AVE & E BILBY RD,32.140237,-110.943367,,,,,0
12386,,Bilby/Campbell,E BILBY RD & S DEL MORAL BLVD,32.141353,-110.944288,,,,,0
12387,,Bilby/Stewart,E BILBY RD & S STEWART BLVD,32.141402,-110.94987,,,,,0
12388,,Bilby/Randall,E BILBY RD & S RANDALL BLVD,32.141392,-110.952288,,,,,0
12389,,Park/Alvord,S PARK AVE & E MILTON RD,32.145232,-110.956085,,,,,0
12391,,Grant/Stone,W GRANT RD & N STONE AVE,32.250405,-110.972353,,,,,0
12392,,Grant/10th Av,W GRANT RD & N 10TH AV,32.250427,-110.974861,,,,,0
12393,,Grant/15th Av,W GRANT RD & N 15TH AV,32.25041,-110.982861,,,,,0
12394,,Grant/Fairview,W GRANT RD & N FAIRVIEW AVE,32.250407,-110.986829,,,,,0
12395,,Grant/Forbes,W GRANT RD & N FORBES BL,32.250483,-110.995287,,,,,0
12397,,Grant/Huachuca,W GRANT RD & N HUACHUCA DR,32.25063,-111.001952,,,,,0
12398,,Grant/Coyote Dr,W GRANT RD & N COYOTE DR,32.250661,-111.005333,,,,,0
12399,,Grant/Jordan,W GRANT RD & N JONATHAN AVE,32.250726,-111.008407,,,,,0
12400,,Grant/Jordan,W GRANT RD & N JORDAN DR,32.250484,-111.008481,,,,,0
12402,,Grant/Dragoon,W GRANT RD & N DRAGOON ST,32.250429,-111.000151,,,,,0
12403,,Grant/Forbes,W GRANT RD & N FORBES BLVD,32.250224,-110.994905,,,,,0
12404,,Grant/Fairview,W GRANT RD & N FAIRVIEW AVE,32.250152,-110.986138,,,,,0
12405,,Grant/15th Av,W GRANT RD & N 15TH AVE,32.250096,-110.982032,,,,,0
12406,,Grant/10th Av,W GRANT RD & N 10TH AVE,32.250224,-110.974687,,,,,0
12407,,Grant/Stone,E GRANT RD & N STONE AVE,32.25023,-110.971662,,,,,0
12408,,Grant/6th Av,E GRANT RD & N 4TH AVE,32.250273,-110.967397,,,,,0
12409,,Grant/3rd Av,E GRANT RD & N 3RD AVE,32.250234,-110.963834,,,,,0
12411,,Grant/Park,E GRANT RD & N FREMONT AVE,32.249717,-110.956587,,,,,0
12412,,Grant/Mountain,E GRANT RD & N MOUNTAIN AVE,32.249737,-110.952178,,,,,0
12413,,Grant/Cherry,E GRANT RD & N CHERRY AVE,32.249843,-110.948198,,,,,0
12414,,Grant/Martin,E GRANT RD & N MARTIN AVE,32.249825,-110.945617,,,,,0
12424,,Silverlake/I-10 Interstate,W SILVERLAKE RD & S SANTA CRUZ LN,32.199607,-110.981332,,,,,0
12425,,Silverlake/Santa Cruz,W SILVERLAKE RD & S SANTA CRUZ LN,32.19963,-110.986572,,,,,0
12426,,Silverlake/Cottonwood,W SILVERLAKE RD & S COTTONWOOD LN,32.19963,-110.990026,,,,,0
12427,,Silverlake/County Jail,W SILVERLAKE RD & S COTTONWOOD LN,32.199628,-110.993171,,,,,0
12429,,Westmoreland/Congress,EL RIO WASH & W CEDAR ST,32.220156,-110.992247,,,,,0
12430,,Westmoreland/Alameda,EL RIO WASH & N WESTMORELAND AVE,32.222205,-110.992481,,,,,0
12431,,Westmoreland/Fresno,EL RIO WASH & N WESTMORELAND AVE,32.224173,-110.992717,,,,,0
12433,,Silverbell/Sonoran Palms Apts,,32.22498,-110.996687,,,,,0
12434,,Silverbell/St Mary's,N SILVERBELL RD & W SAINT MARYS RD,32.228205,-110.99863,,,,,0
12436,,St Mary's/Westmoreland,W SAINT MARYS RD & N WESTMORELAND AVE,32.229158,-110.993792,,,,,0
12437,,Grande/St Mary's,N GRANDE AVE & W SAINT MARYS RD,32.230013,-110.989525,,,,,0
12438,,Grande/Huron St,N GRANDE AVE & W HURON ST,32.233173,-110.98983,,,,,0
12440,,Speedway/Columbia,W SPEEDWAY BLVD & N COLUMBIA AVE,32.235464,-110.987983,,,,,0
12444,,Granada/St Marys,N GRANADA AVE & N 1ST AVE,32.227127,-110.978261,,,,,0
12446,,Alameda/Court Av,W ALAMEDA ST & N COURT AVE,32.223443,-110.973914,,,,,0
12451,,Grant/Coyote Dr,W GRANT RD & N COYOTE DR,32.250432,-111.004663,,,,,0
12452,,Dragoon/Grant,N DRAGOON ST & W GRANT RD,32.250247,-111.000656,,,,,0
12453,,Dragoon/Rillito,N DRAGOON ST,32.247202,-111.00068,,,,,0
12454,,Dragoon/Riverview,N DRAGOON ST & W RIVERVIEW BLVD,32.24574,-111.000643,,,,,0
12455,,Dragoon/Lester,N DRAGOON ST & W LESTER ST,32.243554,-111.000687,,,,,0
12456,,El Rio Dr/Aztec,W EL RIO DR & N AZTEC AVE,32.243416,-110.999203,,,,,0
12457,,El Rio Dr/Mohave,W EL RIO DR & N MOHAVE AVE,32.243696,-110.997651,,,,,0
12458,,El Rio Dr/Navajo,W EL RIO DR & N NAVAJO ST,32.242914,-110.994263,,,,,0
12459,,Riverview/El Rio Dr,W RIVERVIEW BLVD & N EL RIO DR,32.23913,-110.992779,,,,,0
12462,,Grande/St Mary's,N GRANDE AVE & W SAINT MARYS RD,32.229258,-110.989609,,,,,0
12463,,Grande/Emery,N GRANDE AV & W EMERY ST,32.226865,-110.989335,,,,,0
12464,,Grande/Franklin,N GRANDE AVE & W FRANKLIN ST,32.223188,-110.988919,,,,,0
12466,,Congress/Av del Convento,W CONGRESS ST & N LINDA AVE,32.220423,-110.985327,,,,,0
12467,,Congress/Bonita,W CONGRESS ST & N BONITA AVE,32.220623,-110.983097,,,,,0
12473,,Congress/I-10,W CONGRESS ST & N FREEWAY,32.220875,-110.981172,,,,,0
12477,,Grande/Alameda,N GRANDE AV & W ALAMEDA ST,32.222419,-110.988703,,,,,0
12478,,Grande/Emery,N GRANDE AVE & W EMERY ST,32.226654,-110.989138,,,,,0
12482,,Riverview/Hualpai Rd.,W RIVERVIEW BLVD & N HUALPAI RD,32.238807,-110.993148,,,,,0
12483,,El Rio Dr/Riverview,N EL RIO DR & RIVERVIEW,32.239962,-110.992398,,,,,0
12484,,El Rio Dr/Navajo,W EL RIO DR & N NAVAJO ST,32.243252,-110.994812,,,,,0
12485,,El Rio Dr/Mohave,W EL RIO DR & N MOHAVE AVE,32.243931,-110.997054,,,,,0
12486,,El Rio Dr/Aztec,W EL RIO DR & N AZTEC AVE,32.243471,-110.999362,,,,,0
12487,,Lester/Huachuca,LESTER & N HUACHUCA AVE,32.243828,-111.002446,,,,,0
12488,,Lester/Chiricahua,W LESTER ST & N CHIRICAHUA AVE,32.244156,-111.003878,,,,,0
12489,,Silverbell/Lester,N SILVERBELL RD & W LESTER ST,32.244054,-111.008935,,,,,0
12490,,Silverbell/Riverview,N SILVERBELL RD & W RIVERVIEW ST,32.245831,-111.010093,,,,,0
12491,,Silverbell/Tanglewood,N SILVERBELL RD & W TANGLEWOOD DR,32.248065,-111.01181,,,,,0
12492,,12th St/Herbert,E 12TH ST & S HERBERT AVE,32.219857,-110.966132,,,,,0
12493,,4th Av/13th St,S 4TH AVE & E 13TH ST,32.218324,-110.965552,,,,,0
12494,,4th Av/15th St,S 4TH AVE & E 15TH ST,32.216285,-110.96553,,,,,0
12495,,4th Av/17th St,S 4TH AVE & E 17TH ST,32.213075,-110.96551,,,,,0
12497,,4th Av/22nd St,S 4TH AVE & E 22ND ST,32.206365,-110.965471,,,,,0
12499,,4th Av/27th St,S 4TH AVE & E 27TH ST,32.20145,-110.965436,,,,,0
12500,,29th St/9th Av,W 29TH ST & S 9TH AVE,32.199566,-110.973311,,,,,0
12501,,29th St/11th Av,W 29TH ST & S 11TH AVE,32.199514,-110.97619,,,,,0
12507,,San Marcos/Mission,W SAN MARCOS BLVD & S MISSION RD,32.203013,-110.99638,,,,,0
12508,,San Marcos/San Antonio,W SAN MARCOS BL & S SAN ANTONIO DR,32.203203,-110.999303,,,,,0
12509,,San Marcos/San Jacinto,W SAN MARCOS BLVD & S SAN JACINTO DR,32.203152,-111.003051,,,,,0
12510,,San Marcos/Cmo del Sierra,W SAN MARCOS BLVD & S CMO ARRIBA,32.203208,-111.005493,,,,,0
12511,,San Marcos/Cmo Santiago,W SAN MARCOS BLVD & S CMO SANTIAGO,32.203214,-111.007806,,,,,0
12512,,La Cholla/A Mountain Ctr,S LA CHOLLA BLVD,32.201571,-111.011765,,,,,0
12513,,La Cholla/San Juan,S LA CHOLLA BLVD & W SAN JUAN TRL,32.198578,-111.011786,,,,,0
12514,,36th St/La Cholla,W 36TH ST & S LA CHOLLA BLVD,32.192209,-111.011297,,,,,0
12515,,36th St/Enchanted Hills,W 36TH ST & S ENCHANTED HILLS DR,32.192218,-111.007054,,,,,0
12516,,36th St/Lands End,W 36TH ST & S LANDS END RD,32.192219,-111.004064,,,,,0
12517,,36th St/Mission,W 36TH ST & S MISSION RD,32.192203,-110.999757,,,,,0
12518,,Mission/2800 Block,S MISSION RD & W 36TH ST,32.188837,-111.000061,,,,,0
12521,,Mission/C La Paz,S MISSION RD & C LA PAZ,32.184268,-111.003159,,,,,0
12522,,Mission/Veterans,S MISSION RD & W VETERANS PL,32.181706,-111.003413,,,,,0
12527,,Midvale Park/Drexel,S MIDVALE PARK RD & W DREXEL RD,32.14803,-110.998919,,,,,0
12528,,Mission/Via Ingresso,S MISSION RD,32.168803,-111.005666,,,,,0
12529,,Midvale Park/Houchin,S MIDVALE PARK RD & W HOUCHIN WAY,32.143604,-110.999089,,,,,0
12530,,Midvale Park/Headley,S MIDVALE PARK RD & HEADLEY,32.139529,-110.99908,,,,,0
12531,,Midvale Park/Walmart,S MIDVALE PARK RD & W JOYCE LOU DR,32.136873,-110.999073,,,,,0
12533,,Santa Clara/Santa Louisa,S SANTA CLARA AVE & W SANTA LOUISA ST,32.135122,-110.981948,,,,,0
12534,,Santa Clara/Santa Maria,S SANTA CLARA AVE & W SANTA MARIA ST,32.1379,-110.981899,,,,,0
12535,,Santa Clara/C Garcia,S SANTA CLARA AVE & W C GARCIA,32.139818,-110.981842,,,,,0
12536,,Santa Clara/Mossman,S SANTA CLARA AVE & W MOSSMAN ST,32.143139,-110.981858,,,,,0
12537,,Santa Clara/C Ramona,S SANTA CLARA AVE & W C ALVORD,32.145677,-110.981818,,,,,0
12541,,Irvington/15th Av,W IRVINGTON RD & S 15TH AVE,32.163121,-110.980449,,,,,0
12542,,Irvington/11th Av,W IRVINGTON RD & S 11TH AVE,32.163145,-110.976052,,,,,0
12546,,Drexel/Hildreth,W DREXEL RD & S HILDRETH AV,32.148382,-111.024086,,,,,0
12547,,Cardinal/Drexel,S CARDINAL AVE & W DREXEL RD,32.147824,-111.028789,,,,,0
12552,,Valencia/Cardinal,W VALENCIA RD & S CARDINAL AV,32.133887,-111.029537,,,,,0
12557,,Drexel/Cardinal,W DREXEL RD & S CARDINAL AVE,32.14826,-111.028354,,,,,0
12558,,Drexel/Hildreth,W DREXEL RD & S ORIOLE AVE,32.14826,-111.023855,,,,,0
12559,,Drexel/Westover,W DREXEL RD & S WESTOVER AVE,32.148283,-111.019774,,,,,0
12566,,Irvington/Rio Seco Apts,W IRVINGTON RD,32.163041,-110.995346,,,,,0
12570,,Speedway/Stone,W SPEEDWAY BLVD & N STONE AVE,32.236076,-110.972246,,,,,0
12571,,Speedway/10th Av,W SPEEDWAY BLVD & N 10TH AVE,32.236041,-110.975083,,,,,0
12572,,Speedway/Main,W SPEEDWAY BLVD & N 13TH AVE,32.235947,-110.97838,,,,,0
12573,,Speedway/Columbia,W SPEEDWAY BLVD & N COLUMBIA AVE,32.235707,-110.988858,,,,,0
12574,,Speedway/Cuesta,W SPEEDWAY BLVD & N RIVERVIEW BLVD,32.235613,-110.994716,,,,,0
12578,,Speedway/Silverbell,W SPEEDWAY BLVD & N SILVERBELL RD,32.235712,-111.005151,,,,,0
12580,,Greasewood/Speedway,N GREASEWOOD RD & W SPEEDWAY BLVD,32.235495,-111.02165,,,,,0
12583,,Anklam/Cmo Santiago,W ANKLAM RD & N CMO SANTIAGO,32.225164,-111.006997,,,,,0
12584,,St Mary's/Anklam,W SAINT MARYS RD & W ANKLAM RD,32.226892,-111.005061,,,,,0
12585,,St Mary's/San Rafael,W SAINT MARYS RD & N SAN RAFAEL AVE,32.228433,-111.002224,,,,,0
12586,,Silverbell/St Mary's,N SILVERBELL RD & W SAINT MARYS RD,32.229492,-110.999226,,,,,0
12587,,Silverbell/San Jose,N SILVERBELL RD & N STONE AVE,32.230533,-111.000855,,,,,0
12588,,Silverbell/Riley Circle,N SILVERBELL RD & W RILEY CI,32.233828,-111.002886,,,,,0
12589,,Speedway/Silverbell,W SPEEDWAY BLVD & N SILVERBELL RD,32.235475,-111.003095,,,,,0
12590,,Speedway/Seminole,W SPEEDWAY BL & N EL RIO DR,32.235513,-111.001609,,,,,0
12591,,Speedway/Cherokee,W SPEEDWAY BLVD & N CUESTA AVE,32.235592,-110.996923,,,,,0
12594,,Speedway/Alder,W SPEEDWAY BLVD & N MAIN AVE,32.235693,-110.977367,,,,,0
12595,,Speedway/10th Av,W SPEEDWAY BLVD & N 10TH AVE,32.235831,-110.974777,,,,,0
12596,,Speedway/Stone,E SPEEDWAY BLVD & N STONE AVE,32.23577,-110.97134,,,,,0
12602,,Swan/Andrew,S SWAN RD & E ANDREW ST,32.203384,-110.892155,,,,,0
12603,,Swan/24th St,S SWAN RD & E 24TH ST,32.20499,-110.892148,,,,,0
12604,,Swan/Eastland,S SWAN RD & E EASTLAND ST,32.211059,-110.892125,,,,,0
12605,,Swan/17th St,S SWAN RD & E 17TH ST,32.213872,-110.892094,,,,,0
12606,,Swan/Scarlett,S SWAN RD & E SCARLETT ST,32.217904,-110.892124,,,,,0
12607,,Swan/Broadway,N SWAN RD & E 10TH ST,32.221935,-110.892134,,,,,0
12608,,Swan/Burns,N SWAN RD & E BURNS ST,32.225068,-110.892183,,,,,0
12609,,Swan/5th St,N SWAN RD & E 5TH ST,32.229133,-110.892268,,,,,0
12610,,Swan/Hawthorne,N SWAN RD & E HAWTHORNE ST,32.232786,-110.892355,,,,,0
12613,,Pantano/Poinciana,S PANTANO RD & E POINCIANA DR,32.168596,-110.823763,,,,,0
12614,,Pantano/Dogwood,S PANTANO RD & E DOGWOOD ST,32.172455,-110.82376,,,,,0
12624,,Kolb/29th St,S KOLB RD & E 29TH ST,32.19943,-110.840849,,,,,0
12626,,Kolb/22nd St,S KOLB RD & E 22ND ST,32.207147,-110.840826,,,,,0
12629,,Kolb/Bonnie Brae,S KOLB RD & E BROADWAY BLVD,32.218784,-110.840834,,,,,0
12631,,Kolb/5th St,N KOLB RD & E 5TH ST,32.228499,-110.840871,,,,,0
12632,,Kolb/3rd St,N KOLB RD & E ROSEWOOD ST,32.231678,-110.840881,,,,,0
12633,,Irvington/6th Av,E IRVINGTON RD & S 6TH AVE,32.163151,-110.967651,,,,,0
12634,,Irvington/3rd Av,E IRVINGTON RD & S 3RD AV,32.163163,-110.964437,,,,,0
12635,,Irvington/1st Av,E IRVINGTON RD & S 1ST AVE,32.163247,-110.960682,,,,,0
12637,,Irvington/Park Av,E IRVINGTON RD & @PARK AV,32.163181,-110.955774,,,,,0
12638,,Irvington/Mountain,E IRVINGTON RD & @MOUNTAIN,32.163173,-110.952577,,,,,0
12639,,Irvington/Highland,E IRVINGTON RD & S HIGHLAND DR,32.163169,-110.949967,,,,,0
12640,,Irvington/Cherry,E IRVINGTON RD & S CHERRY AVE,32.163153,-110.947278,,,,,0
12641,,Campbell Av/Wyoming,S CAMPBELL AVE & E WYOMING ST,32.159214,-110.943556,,,,,0
12642,,Campbell Av/Bantam,S CAMPBELL AV & E BANTAM RD,32.155667,-110.943492,,,,,0
12643,,Campbell Av/Oregon,S CAMPBELL AVE & E OREGON ST,32.153492,-110.943518,,,,,0
12644,,Campbell Av/Holladay,S CAMPBELL AVE & E HOLLADAY ST,32.151488,-110.943348,,,,,0
12645,,Drexel/Campbell,E DREXEL RD & S CAMPBELL AVE,32.148587,-110.942884,,,,,0
12646,,Drexel/Jasmine,E DREXEL RD & S JASMINE WY,32.148603,-110.940113,,,,,0
12647,,Drexel/Wilson,E DREXEL RD & S WILSON AV,32.148624,-110.937268,,,,,0
12649,,Drexel/Country Club MHP,E DREXEL RD & S COUNTRY CLUB RD,32.148704,-110.927637,,,,,0
12654,,Country Club/Missouri,S COUNTRY CLUB RD & E IRVINGTON RD,32.166332,-110.926435,,,,,0
12657,,Masterson/Behan,S MASTERSON AV & E BEHAN ST,32.152182,-110.92198,,,,,0
12658,,Masterson/Benson Hwy,S MASTERSON AVE & E BENSON HWY,32.154184,-110.921606,,,,,0
12659,,Benson Hy/Palo Verde,E BENSON HWY & S PALO VERDE RD,32.152476,-110.91863,,,,,0
12660,,Benson Hy/3562 E Benson,E BENSON HWY & E DREXEL RD,32.15069,-110.915317,,,,,0
12667,,Drexel/Catalina,E DREXEL RD & S CATALINA AVE,32.148831,-110.899191,,,,,0
12668,,Belvedere/Ray Strav,S BELVEDERE AVE & E RAY ST,32.145205,-110.896496,,,,,0
12669,,Belvedere/Rex Strav,S BELVEDERE AV & E REX SV,32.141523,-110.896404,,,,,0
12671,,Littletown/Craycroft,E LITTLETOWN RD & S LANTANA VISTA DR,32.134143,-110.875562,,,,,0
12672,,Craycroft/Dream,S CRAYCROFT RD & E LITTLETOWN RD,32.130976,-110.874976,,,,,0
12681,,Benson Hy/Alvernon,E BENSON HY & S ALVERNON WY,32.147067,-110.909514,,,,,0
12682,,Benson Hy/Drexel,E BENSON HY & E DREXEL RD,32.149159,-110.912695,,,,,0
12684,,Benson Hy/Palo Verde,E BENSON HWY & S PALO VERDE RD,32.152681,-110.918404,,,,,0
12685,,Masterson/Benson Hwy,S MASTERSON AVE & E BENSON HWY,32.154131,-110.921713,,,,,0
12686,,Masterson/Behan,S MASTERSON AV & E BEHAN ST,32.152157,-110.922172,,,,,0
12687,,Masterson/Drexel,S MASTERSON AVE & E DREXEL RD,32.149172,-110.922115,,,,,0
12689,,Country Club/Missouri,S COUNTRY CLUB RD & E MISSOURI ST,32.16644,-110.926286,,,,,0
12697,,Drexel/Wilson,E DREXEL RD & S WILSON AVE,32.148731,-110.938142,,,,,0
12698,,Drexel/Jasmine,E DREXEL RD & S JASMINE WY,32.148762,-110.940846,,,,,0
12699,,Campbell Av/Drexel,S CAMPBELL AVE & E DREXEL RD,32.149026,-110.943373,,,,,0
12700,,Campbell Av/Holladay,S CAMPBELL AVE & E HOLLADAY ST,32.151273,-110.94353,,,,,0
12701,,Campbell Av/Oregon,S CAMPBELL AVE & E OREGON ST,32.153553,-110.943337,,,,,0
12702,,Campbell Av/Bantam,S CAMPBELL AV & E BANTAM RD,32.156051,-110.943338,,,,,0
12704,,Campbell Av/Irvington,S CAMPBELL AVE & E IRVINGTON RD,32.160953,-110.94323,,,,,0
12706,,Irvington/Mountain,E IRVINGTON RD & S MOUNTAIN AVE,32.163406,-110.952668,,,,,0
12707,,Irvington/Park Av,E IRVINGTON RD & S PARK AVE,32.163426,-110.956802,,,,,0
12708,,Irvington/1st Av,E IRVINGTON RD & S 1ST AVE,32.163435,-110.960125,,,,,0
12709,,Irvington/3rd Av,E IRVINGTON RD & S 3RD AVE,32.163383,-110.964889,,,,,0
12715,,Irvington/Rio Seco Apts,W IRVINGTON RD,32.163223,-110.995642,,,,,0
12723,,Drexel/Westover,W DREXEL RD & S WESTOVER AVE,32.148417,-111.020528,,,,,0
12725,,Kolb/3rd St,N KOLB RD & E 3RD ST,32.23133,-110.841108,,,,,0
12726,,Kolb/5th St,N KOLB RD & E 5TH ST,32.22801,-110.841092,,,,,0
12729,,Kolb/Bonnie Brae,S KOLB RD & E BONNIE BRAE DR,32.218319,-110.841084,,,,,0
12732,,Kolb/22nd St,S KOLB RD & E 22ND ST,32.206082,-110.841169,,,,,0
12733,,Kolb/C Centuri,S KOLB RD & E C CENTURI,32.201846,-110.841099,,,,,0
12743,,Pantano/Escalante,S PANTANO RD & E ESCALANTE RD,32.176994,-110.823993,,,,,0
12744,,Pantano/Dogwood,S PANTANO RD & E DOGWOOD ST,32.17207,-110.82404,,,,,0
12746,,Swan/Fairmount,N SWAN RD & E ADAMS ST,32.24,-110.892568,,,,,0
12748,,Swan/Pima,N SWAN RD & E LINDEN ST,32.243705,-110.892479,,,,,0
12749,,Swan/Seneca,N SWAN RD & E HAMPTON ST,32.247198,-110.892496,,,,,0
12750,,Swan/Edison,N SWAN RD & E EDISON ST,32.249101,-110.892497,,,,,0
12751,,Swan/Water St,N SWAN RD & E BERMUDA ST,32.25379,-110.892446,,,,,0
12752,,Glenn/Ralph,E GLENN ST & N LAUREL AVE,32.257936,-110.897731,,,,,0
12757,,Swan/San Carlos,N SWAN RD & E SAN CARLOS PL S,32.25363,-110.892722,,,,,0
12758,,Swan/Seneca,N SWAN RD & E WAVERLY ST,32.246749,-110.892809,,,,,0
12760,,Swan/Pima,N SWAN RD & E PIMA ST,32.24308,-110.892796,,,,,0
12762,,Swan/Bellevue,N SWAN RD & E BELLEVUE ST,32.237749,-110.892768,,,,,0
12763,,Swan/3rd St,N SWAN RD & E 3RD ST,32.232214,-110.892694,,,,,0
12765,,Swan/5th St,N SWAN RD & E 6TH ST,32.228587,-110.892498,,,,,0
12766,,Swan/Burns,N SWAN RD & E BURNS ST,32.224634,-110.892518,,,,,0
12767,,Swan/Broadway,S SWAN RD & E 12TH ST,32.221027,-110.892504,,,,,0
12768,,Swan/14th St,S SWAN RD & E 14TH ST,32.217347,-110.892481,,,,,0
12773,,Swan/27th St,S SWAN RD & E 27TH ST,32.201854,-110.892521,,,,,0
12778,,29th St/Beverly,E 29TH ST & S BEVERLY AVE,32.199564,-110.87867,,,,,0
12779,,29th St/Craycroft,E 29TH ST & S CRAYCROFT RD,32.199589,-110.874629,,,,,0
