trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
1493070,90,14,"Coliseum BART",,0,112317107,shp-90-54,0,0
490010,12,6,"Northwest Berkeley",,1,112710601,shp-12-14,0,0
1451020,90,3,"Coliseum BART",,0,113242302,shp-90-54,0,0
12613020,96,3,"Alameda Point",,0,113456002,shp-96-58,0,0
12588020,40,3,"Bay Fair BART",,0,113314102,shp-40-62,0,0
4420010,90,6,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112325001,shp-90-02,0,0
3379020,21,3,"Dimond District",,1,113315102,shp-21-20,0,0
1128010,212,6,"Pacific Commons",,0,113065901,shp-212-57,0,0
2924040,40,12,"Downtown Oakland",,1,113326304,shp-40-17,0,0
9432070,51B,14,"Berkeley Amtrak",,1,112700607,shp-51B-14,0,0
12093070,14,14,"Fruitvale BART",,1,112318507,shp-14-15,0,0
13037020,86,3,"South Hayward BART",,0,113365502,shp-86-51,0,0
8663010,18,6,"University Village, Albany",,1,112926501,shp-18-18,0,0
1549070,6,14,"Downtown Berkeley",,1,112922407,shp-6-14,0,0
2220010,56,6,"Union Landing Transit Center",,0,113067001,shp-56-53,0,0
3948010,76,6,"El Cerrito Del Norte BART",,1,112398301,shp-76-06,0,0
3553070,F,14,"U.C. Campus",,1,112699407,shp-F-20,0,0
1167010,34,6,"Foothill Square",,1,113064101,shp-34-07,0,0
13110070,76,14,"Richmond Parkway Transit Center",,0,112402207,shp-76-09,0,0
3151010,18,6,"University Village, Albany",,1,112926601,shp-18-18,0,0
1921070,33,14,"Montclair",,1,112924107,shp-33-14,0,0
3607070,57,14,"Foothill Square",,1,112921607,shp-57-10,0,0
13001070,210,14,"Union Landing Transit Center",,1,113079907,shp-210-08,0,0
11977070,73,14,"OAKLAND AIRPORT",,0,112316307,shp-73-51,0,0
11383010,40,6,"Eastmont Transit Center",,0,112331301,shp-40-60,0,0
878020,7,3,"Downtown Berkeley",,0,113459202,shp-7-56,0,0
5094070,21,14,"Oakland Airport",,0,112323607,shp-21-22,0,0
8148020,800,3,"San Francisco",,0,113453202,shp-800-81,0,0
3122070,10,14,"San Leandro BART",,1,113075107,shp-10-09,0,0
8689020,54,3,"Fruitvale BART",,0,113317502,shp-54-53,0,0
7847020,99,3,"Fremont BART",,0,113373602,shp-99-09,0,0
8745070,6,14,"Downtown Oakland",,0,112922607,shp-6-59,0,0
10807070,72M,14,"Point Richmond",,1,112399307,shp-72M-39,0,0
12523010,O,6,"San Francisco",,0,112326701,shp-O-53,0,0
11983020,79,3,"Rockridge BART",,0,113464302,shp-79-06,0,0
8140020,20,3,"Downtown Oakland",,0,113317902,shp-20-62,0,0
1942070,90,14,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,112317207,shp-90-02,0,0
13175020,6,3,"Downtown Oakland",,0,113462002,shp-6-59,0,0
7064070,99,14,"Hayward BART",,1,113077807,shp-99-10,0,0
6630010,217,6,"Milpitas BART",,0,113068201,shp-217-10,0,0
10581010,33,6,"Montclair",,1,112919201,shp-33-14,0,0
3024070,376,14,"El Cerrito Del Norte BART",,0,112401607,shp-376-54,0,0
13720020,210,3,"Union Landing Transit Center",,1,113372302,shp-210-08,0,0
12726020,65,3,"Downtown Berkeley",,0,113457602,shp-65-57,0,0
3547070,1T,14,"San Leandro BART",,0,112321707,shp-1T-51,0,0
782070,1T,14,"Uptown Oakland",,1,112321307,shp-1T-05,0,0
1733070,1T,14,"Uptown Oakland",,1,112320107,shp-1T-04,0,0
11385010,801,6,"Downtown Oakland",,1,113063101,shp-801-01,0,0
12962040,98,19,"Coliseum BART",,0,113242504,shp-98-52,0,0
2592070,71,14,"El Cerrito Plaza BART",,0,112402707,shp-71-51,0,0
997020,1T,3,"San Leandro BART",,0,113323602,shp-1T-51,0,0
6881020,1T,3,"Uptown Oakland",,1,113323602,shp-1T-05,0,0
5798010,93,6,"Bay Fair BART",,1,113064501,shp-93-09,0,0
2408080,654,23,"Fruitvale BART",,0,112200108,shp-654-54,0,0
11239020,54,11,"Merritt College",,1,113312902,shp-54-03,0,0
13216020,52,3,"University Village, Albany",,1,113464002,shp-52-14,0,0
9481070,36,14,"U.C. Campus",,1,112704307,shp-36-08,0,0
9825020,36,3,"West Oakland BART",,0,113455002,shp-36-09,0,0
2814010,210,6,"Union Landing Transit Center",,1,113067701,shp-210-08,0,0
5025020,72R,3,"Jack London Square",,0,113445902,shp-72R-57,0,0
9705020,98,11,"Coliseum BART",,0,113242802,shp-98-52,0,0
7040020,74,3,"Castro Ranch Road",,1,113449802,shp-74-01,0,0
6081010,216,6,"Silliman Center",,0,113067201,shp-216-62,0,0
9182070,33,14,"Piedmont",,0,112923807,shp-33-68,0,0
362010,99,6,"Hayward BART",,1,113064001,shp-99-10,0,0
12332070,45,14,"Foothill Square",,1,112316007,shp-45-04,0,0
12354020,14,3,"Fruitvale BART",,1,113317602,shp-14-15,0,0
2642020,97,3,"Bay Fair BART",,1,113367602,shp-97-10,0,0
363020,72R,3,"Jack London Square",,0,113444802,shp-72R-57,0,0
1595020,60,3,"South Hayward BART",,0,113375102,shp-60-56,0,0
8891040,NL,19,"Eastmont Transit Center",,1,113320204,shp-NL-10,0,0
2764020,98,3,"Eastmont Transit Center",,1,113242302,shp-98-02,0,0
5542010,28,6,"San Leandro BART",,1,113065801,shp-28-09,0,0
2009020,210,3,"Ohlone College",,0,113366702,shp-210-07,0,0
10111070,40,14,"Downtown Oakland",,1,112319607,shp-40-16,0,0
77100,805,24-1,"Uptown Oakland",,0,113312010,shp-805-61,0,0
12496020,12,3,"Northwest Berkeley",,1,113460902,shp-12-14,0,0
1640010,33,6,"Piedmont",,0,112919101,shp-33-68,0,0
939010,54,6,"Fruitvale BART",,0,112325701,shp-54-52,0,0
4148070,F,14,"San Francisco",,0,112702107,shp-F-23,0,0
11140020,51B,3,"Rockridge BART",,0,113455202,shp-51B-16,0,0
10255070,21,14,"Dimond District",,1,112323707,shp-21-20,0,0
4384020,6,3,"Downtown Berkeley",,1,113461702,shp-6-14,0,0
12728020,72,3,"Jack London Square",,0,113446402,shp-72-76,0,0
11480010,97,6,"Union City BART",,0,113064601,shp-97-57,0,0
12786010,12,6,"Oakland Amtrak at Jack London Square",,0,112712101,shp-12-56,0,0
2352010,62,6,"WEST OAKLAND BART",,0,112329601,shp-62-54,0,0
12749010,62,6,"WEST OAKLAND BART",,0,112330001,shp-62-54,0,0
10370020,239,3,"Fremont BART",,1,113365602,shp-239-08,0,0
2065010,56,6,"Hayward BART",,1,113066801,shp-56-03,0,0
9309020,6,3,"Downtown Oakland",,0,113461902,shp-6-59,0,0
6501070,10,14,"San Leandro BART",,1,113077207,shp-10-09,0,0
4564070,1T,14,"Uptown Oakland",,1,112321507,shp-1T-05,0,0
5160020,200,3,"Union City BART",,1,113374202,shp-200-15,0,0
13240020,97,3,"Bay Fair BART",,1,113366902,shp-97-10,0,0
1013070,99,14,"Fremont BART",,0,113077107,shp-99-09,0,0
13715010,217,6,"Fremont BART",,1,113072301,shp-217-09,0,0
11265010,10,6,"San Leandro BART",,1,113068401,shp-10-09,0,0
2273070,801,14,"Fremont BART",,0,113072707,shp-801-62,0,0
8488070,51A,14,"Rockridge BART",,1,112322907,shp-51A-17,0,0
1976070,73,14,"OAKLAND AIRPORT",,0,112318607,shp-73-51,0,0
3672010,20,6,"Dimond District",,1,112718701,shp-20-18,0,0
9122010,88,6,"Downtown Berkeley",,1,112708901,shp-88-07,0,0
5992070,40,14,"Bay Fair BART",,0,112319307,shp-40-62,0,0
12949020,12,7,"Northwest Berkeley",,1,113461102,shp-12-14,0,0
8066010,6,6,"Downtown Oakland",,0,112921301,shp-6-59,0,0
3116020,210,3,"Ohlone College",,0,113368302,shp-210-07,0,0
10257070,45,14,"Foothill Square",,1,112316107,shp-45-04,0,0
3844020,1T,3,"San Leandro BART",,0,113320602,shp-1T-51,0,0
1727010,96,6,"Alameda Point",,0,112919801,shp-96-58,0,0
2557070,1T,14,"San Leandro BART",,0,112320607,shp-1T-51,0,0
10054020,71,3,"Richmond Parkway Transit Center",,1,113445602,shp-71-03,0,0
12187100,54,24,"Fruitvale BART",,0,113312910,shp-54-53,0,0
1789070,72M,14,"Jack London Square",,0,112400207,shp-72M-60,0,0
7671010,71,6,"El Cerrito Plaza BART",,0,112395701,shp-71-51,0,0
8759020,72M,3,"Jack London Square",,0,113444302,shp-72M-60,0,0
4961010,97,6,"Union City BART",,0,113066401,shp-97-57,0,0
4353010,57,6,"Public Market Emeryville",,0,112920601,shp-57-63,0,0
12124070,52,14,"University Village, Albany",,1,112705007,shp-52-13,0,0
13863070,1T,14,"Uptown Oakland",,1,112321107,shp-1T-05,0,0
12858010,10,6,"Hayward BART",,0,113065001,shp-10-10,0,0
9402020,57,3,"Foothill Square",,1,113464902,shp-57-11,0,0
3732070,34,14,"Hayward BART",,0,113075007,shp-34-56,0,0
7631020,97,3,"Bay Fair BART",,1,113367602,shp-97-10,0,0
3141020,97,3,"Union City BART",,0,113374502,shp-97-57,0,0
571070,60,14,"South Hayward BART",,0,113078607,shp-60-56,0,0
11008070,6,14,"Downtown Berkeley",,1,112922907,shp-6-14,0,0
5662010,18,6,"Lake Merritt BART",,0,112926101,shp-18-62,0,0
13248020,21,3,"Oakland Airport",,0,113315102,shp-21-22,0,0
9535070,70,14,"Richmond Parkway Transit Center",,1,112400407,shp-70-01,0,0
8908020,649,11,"Grass Valley",,1,113242802,shp-649-14,0,0
8573020,79,3,"El Cerrito Plaza BART",,1,113464202,shp-79-07,0,0
4921070,NL,14,"San Francisco",,0,112316807,shp-NL-57,0,0
7310070,52,14,"University Village, Albany",,1,112704107,shp-52-13,0,0
5324020,99,3,"Fremont BART",,0,113366302,shp-99-09,0,0
7516010,6,6,"Downtown Berkeley",,1,112920901,shp-6-14,0,0
3018020,86,3,"Hayward BART",,1,113365302,shp-86-01,0,0
3482070,96,14,"Dimond District",,1,112924207,shp-96-09,0,0
9586070,57,14,"Public Market Emeryville",,0,112921507,shp-57-64,0,0
10520070,12,14,"Northwest Berkeley",,1,112703707,shp-12-14,0,0
8396020,52,3,"University Village, Albany",,1,113463802,shp-52-13,0,0
658070,NL,14,"San Francisco",,0,112316707,shp-NL-57,0,0
12915070,21,14,"Oakland Airport",,0,112323707,shp-21-22,0,0
13088010,88,6,"Downtown Berkeley",,1,112708901,shp-88-07,0,0
9953020,239,3,"Kato Rd. & Milmont Dr.",,0,113365602,shp-239-57,0,0
2653020,6,3,"Downtown Berkeley",,1,113461602,shp-6-14,0,0
3661020,7,3,"Downtown Berkeley",,0,113459202,shp-7-56,0,0
12485040,L,12,"Princeton Plaza Shopping Center",,1,113450504,shp-L-06,0,0
8323020,88,3,"Lake Merritt BART",,0,113454502,shp-88-08,0,0
4505070,40,14,"Bay Fair BART",,0,112319407,shp-40-62,0,0
805020,54,11,"Fruitvale BART",,0,113312902,shp-54-53,0,0
3857010,99,6,"Hayward BART",,1,113066501,shp-99-10,0,0
11739010,96,6,"Dimond District",,1,112919701,shp-96-09,0,0
7247010,34,6,"Foothill Square",,1,113066901,shp-34-07,0,0
7872020,51B,3,"Rockridge BART",,0,113453702,shp-51B-17,0,0
2918020,51B,7,"Berkeley Marina",,1,113457302,shp-51B-15,0,0
3450070,99,14,"Hayward BART",,1,113076007,shp-99-10,0,0
414020,72M,3,"Jack London Square",,0,113446802,shp-72M-60,0,0
13657020,6,3,"Downtown Berkeley",,1,113461302,shp-6-14,0,0
5458020,41,3,"Union Landing Transit Center",,0,113369102,shp-41-54,0,0
12476010,97,6,"Winton Ave. & Hesperian Blvd.",,0,113065401,shp-97-55,0,0
7239070,76,14,"Richmond Parkway Transit Center",,0,112401607,shp-76-09,0,0
400020,86,3,"Hayward BART",,1,113365302,shp-86-01,0,0
5909010,19,6,"Downtown Oakland",,0,112710501,shp-19-64,0,0
10266020,21,3,"Oakland Airport",,0,113313102,shp-21-22,0,0
12581010,840,6,"Uptown Oakland",,1,112326201,shp-840-10,0,0
6358020,629,28,"Newark Memorial High School",,1,113375702,shp-629-01,0,0
2781020,62,3,"Auto Generated-52",,0,113316002,shp-62-52,0,0
1885070,51B,14,"Rockridge BART",,0,112701707,shp-51B-17,0,0
10867040,51A,19,"Fruitvale BART",,0,113136604,shp-51A-55,0,0
308070,62,14,"WEST OAKLAND BART",,0,112318007,shp-62-54,0,0
1462010,70,6,"Richmond Parkway Transit Center",,1,112396601,shp-70-01,0,0
8579010,6,6,"Downtown Berkeley",,1,112921101,shp-6-14,0,0
373020,79,3,"Rockridge BART",,0,113464202,shp-79-06,0,0
6986020,51B,3,"Rockridge BART",,0,113453402,shp-51B-16,0,0
13205020,O,11,"San Francisco",,0,113150802,shp-O-53,0,0
2540020,1T,3,"San Leandro BART",,0,113325102,shp-1T-51,0,0
4626070,35,14,"Foothill Square",,1,113076707,shp-35-11,0,0
11424070,NL,14,"Eastmont Transit Center",,1,112316707,shp-NL-10,0,0
1688020,210,3,"Union Landing Transit Center",,1,113366702,shp-210-08,0,0
7180020,210,3,"Ohlone College",,0,113366002,shp-210-07,0,0
12612010,36,6,"West Oakland BART",,0,112710901,shp-36-09,0,0
740010,F,6,"San Francisco",,0,112711401,shp-F-23,0,0
12160020,212,3,"Pacific Commons",,0,113375802,shp-212-57,0,0
6810020,51A,3,"Fruitvale BART",,0,113321202,shp-51A-55,0,0
2004020,74,3,"Castro Ranch Road",,1,113449802,shp-74-01,0,0
1854070,33,14,"Montclair",,1,112923807,shp-33-14,0,0
737010,62,6,"FRUITVALE BART",,1,112329601,shp-62-05,0,0
11807010,232,6,"Fremont BART",,0,113066001,shp-232-58,0,0
2281070,56,14,"Union Landing Transit Center",,0,113076607,shp-56-53,0,0
6279020,40,3,"Bay Fair BART",,0,113317702,shp-40-62,0,0
7114070,200,14,"Fremont BART",,0,113079007,shp-200-60,0,0
3980070,98,14,"Coliseum BART",,0,112317307,shp-98-52,0,0
2476020,99,3,"Fremont BART",,0,113365802,shp-99-09,0,0
8378020,54,3,"Fruitvale BART",,0,113318602,shp-54-53,0,0
9197070,12,14,"Oakland Amtrak at Jack London Square",,0,112698807,shp-12-56,0,0
7295020,96,3,"Alameda Point",,0,113456002,shp-96-58,0,0
14004010,57,6,"Public Market Emeryville",,0,112920801,shp-57-63,0,0
10879010,1T,6,"Uptown Oakland",,1,112328401,shp-1T-05,0,0
5659100,54,24,"Fruitvale BART",,0,113312910,shp-54-53,0,0
3113010,73,6,"OAKLAND AIRPORT",,0,112326101,shp-73-51,0,0
9112010,98,6,"Eastmont Transit Center",,1,112325001,shp-98-02,0,0
7306020,7,3,"El Cerrito Del Norte BART",,1,113457902,shp-7-09,0,0
1204070,57,14,"Public Market Emeryville",,0,112921607,shp-57-63,0,0
13034020,56,3,"Union Landing Transit Center",,0,113371002,shp-56-53,0,0
3646070,93,14,"Bay Fair BART",,1,113073507,shp-93-09,0,0
6154070,51A,14,"Rockridge BART",,1,112322807,shp-51A-17,0,0
6304040,P,19,"Piedmont",,1,113453504,shp-P-05,0,0
5040020,45,3,"Foothill Square",,1,113316702,shp-45-04,0,0
1032020,20,3,"Downtown Oakland",,0,113314002,shp-20-62,0,0
1484020,NL,3,"Eastmont Transit Center",,1,113320802,shp-NL-10,0,0
11980070,34,14,"Foothill Square",,1,113075007,shp-34-07,0,0
3307010,98,6,"Eastmont Transit Center",,1,112325201,shp-98-02,0,0
13355010,20,6,"Dimond District",,1,112718601,shp-20-18,0,0
1829070,NL,14,"San Francisco",,0,112315807,shp-NL-57,0,0
1840010,97,6,"Bay Fair BART",,1,113067801,shp-97-10,0,0
2022010,93,6,"Castro Valley BART",,0,113064501,shp-93-56,0,0
12839020,200,3,"Fremont BART",,0,113373902,shp-200-60,0,0
1085070,20,14,"Downtown Oakland",,0,112323307,shp-20-62,0,0
2466070,56,14,"Union Landing Transit Center",,0,113076607,shp-56-53,0,0
4304020,51A,3,"Rockridge BART",,1,113314902,shp-51A-17,0,0
4517020,239,3,"Fremont BART",,1,113369002,shp-239-08,0,0
10192020,1T,3,"San Leandro BART",,0,113318302,shp-1T-51,0,0
12404070,800,14,"Richmond BART",,1,112699507,shp-800-22,0,0
3505010,1T,6,"San Leandro BART",,0,112327601,shp-1T-51,0,0
13879070,1T,14,"Uptown Oakland",,1,112320907,shp-1T-05,0,0
12763010,62,6,"WEST OAKLAND BART",,0,112329901,shp-62-54,0,0
12532020,210,3,"Ohlone College",,0,113366002,shp-210-07,0,0
10161020,6,3,"Downtown Berkeley",,1,113461802,shp-6-14,0,0
8019100,12,25,"Northwest Berkeley",,1,113461110,shp-12-14,0,0
4311020,74,3,"Castro Ranch Road",,1,113449802,shp-74-01,0,0
11229010,62,6,"FRUITVALE BART",,1,112329601,shp-62-05,0,0
12022070,62,14,"WEST OAKLAND BART",,0,112318407,shp-62-54,0,0
9702070,33,14,"Piedmont",,0,112924007,shp-33-68,0,0
2290020,34,3,"Foothill Square",,1,113367402,shp-34-07,0,0
5704070,O,14,"Fruitvale BART",,1,112319807,shp-O-03,0,0
4374010,217,6,"Milpitas BART",,0,113072001,shp-217-10,0,0
3376020,40,3,"Eastmont Transit Center",,0,113319502,shp-40-61,0,0
9973070,36,14,"West Oakland BART",,0,112702507,shp-36-09,0,0
11238010,51A,6,"Fruitvale BART",,0,112325601,shp-51A-55,0,0
9434070,73,14,"OAKLAND AIRPORT",,0,112317407,shp-73-51,0,0
2620070,210,14,"Union Landing Transit Center",,1,113080607,shp-210-08,0,0
10059070,217,14,"Milpitas BART",,0,113075607,shp-217-10,0,0
9383020,52,3,"University Village, Albany",,1,113464102,shp-52-14,0,0
8015010,90,6,"Coliseum BART",,0,112325201,shp-90-54,0,0
6883070,20,14,"Downtown Oakland",,0,112323107,shp-20-62,0,0
9373010,72R,6,"Contra Costa College",,1,112397201,shp-72R-12,0,0
3928070,51A,14,"Rockridge BART",,1,112322407,shp-51A-17,0,0
3178010,6,6,"Downtown Berkeley",,1,112921301,shp-6-14,0,0
10619020,52,3,"University Village, Albany",,1,113463802,shp-52-14,0,0
13157020,33,11,"Piedmont",,0,113463602,shp-33-69,0,0
12229010,57,6,"Foothill Square",,1,112920101,shp-57-10,0,0
8026020,210,3,"Union Landing Transit Center",,1,113366002,shp-210-08,0,0
4805020,96,3,"Dimond District",,1,113456002,shp-96-09,0,0
8090020,52,3,"University Village, Albany",,1,113464002,shp-52-14,0,0
205020,F,3,"U.C. Campus",,1,113457802,shp-F-20,0,0
6659070,6,14,"Downtown Oakland",,0,112922807,shp-6-59,0,0
13850010,33,6,"Piedmont",,0,112919301,shp-33-68,0,0
9462020,7,3,"Downtown Berkeley",,0,113457902,shp-7-56,0,0
2299010,52,6,"U.C. Campus",,0,112711701,shp-52-61,0,0
3887070,NL,14,"Eastmont Transit Center",,1,112316707,shp-NL-10,0,0
11280070,90,14,"Coliseum BART",,0,112317107,shp-90-54,0,0
7470070,10,14,"Hayward BART",,0,113074407,shp-10-10,0,0
249010,51B,6,"Rockridge BART",,0,112710801,shp-51B-16,0,0
9990070,217,14,"Milpitas BART",,0,113081107,shp-217-10,0,0
3624070,96,14,"Alameda Point",,0,112924207,shp-96-58,0,0
12531020,36,3,"West Oakland BART",,0,113455002,shp-36-09,0,0
10642010,1T,6,"Uptown Oakland",,1,112327801,shp-1T-05,0,0
8589010,232,6,"NewPark Mall",,1,113072101,shp-232-10,0,0
10890010,251,6,"Ohlone Newark Campus / Silliman Ctr.",,0,113070901,shp-251-60,0,0
6146020,90,3,"COLISEUM BART  VIA 90TH AVE  85TH AVE",,1,113243002,shp-90-02,0,0
11592100,51B,25,"Rockridge BART",,0,113457310,shp-51B-16,0,0
7404020,72M,3,"Jack London Square",,0,113444402,shp-72M-60,0,0
6911020,14,3,"Fruitvale BART",,1,113314802,shp-14-15,0,0
338010,212,6,"Fremont BART",,1,113070101,shp-212-07,0,0
1206020,40,3,"Downtown Oakland",,1,113315302,shp-40-17,0,0
7184010,210,6,"Union Landing Transit Center",,1,113071201,shp-210-08,0,0
3452010,57,6,"Public Market Emeryville",,0,112920401,shp-57-63,0,0
2915010,376,6,"Fitzgerald Drive, Pinole",,1,112397001,shp-376-09,0,0
11436020,52,3,"U.C. Campus",,0,113463702,shp-52-60,0,0
14092010,88,6,"Lake Merritt BART",,0,112709501,shp-88-08,0,0
12822010,12,6,"Oakland Amtrak at Jack London Square",,0,112712901,shp-12-56,0,0
13561020,NL,11,"San Francisco",,0,113320202,shp-NL-57,0,0
1078010,200,6,"Union City BART",,1,113070701,shp-200-15,0,0
1645010,72M,6,"Point Richmond",,1,112394901,shp-72M-39,0,0
12346020,200,3,"Union City BART",,1,113373902,shp-200-15,0,0
4718010,18,6,"University Village, Albany",,1,112926001,shp-18-18,0,0
12789070,95,14,"Hayward BART",,0,113074607,shp-95-53,0,0
9409070,98,14,"Coliseum BART",,0,112317007,shp-98-52,0,0
13716070,72M,14,"Jack London Square",,0,112399307,shp-72M-60,0,0
12186020,215,3,"Fremont BART",,1,113376302,shp-215-15,0,0
8842070,1T,14,"Uptown Oakland",,1,112321707,shp-1T-05,0,0
780020,NL,3,"San Francisco",,0,113314202,shp-NL-57,0,0
10361020,200,3,"Union City BART",,1,113374202,shp-200-15,0,0
3802070,34,14,"Foothill Square",,1,113076507,shp-34-07,0,0
1038020,51B,3,"Berkeley Amtrak",,1,113453802,shp-51B-14,0,0
7939020,98,3,"Coliseum BART",,0,113243002,shp-98-52,0,0
13296020,216,3,"Silliman Center",,0,113371802,shp-216-62,0,0
10267020,1T,3,"Uptown Oakland",,1,113320602,shp-1T-05,0,0
12343010,73,6,"OAKLAND AIRPORT",,0,112324101,shp-73-51,0,0
5089020,FS,3,"Solano Ave. & Colusa Ave.",,1,113449302,shp-FS-06,0,0
433020,90,3,"Coliseum BART",,0,113242302,shp-90-54,0,0
